2404198	8
2404234	8
2404236	9
2404238	9
2404240	9
2426201	9
2426251	9
2426255	9
2426258	9
2426261	9
2426264	9
2447917	10
2447977	10
2447981	10
2469836	10
2469874	10
2469876	10
2491857	11
2491895	11
2492222	11
2492226	11
2492228	11
2513815	11
2513838	11
2513840	11
2513840	11
2513841	12
2513842	12
2513843	12
2536073	12
2536113	12
2536117	12
2536119	12
2536121	12
2536123	12
2536124	12
2557847	12
2557889	13
2557892	13
2557894	13
2557896	13
2557898	13
2580185	13
2580193	12
2580196	11
2580197	10
2601970	10
2624137	10
2624180	10
2624184	10
2624187	10
2624189	10
2646062	10
2646096	10
2646119	10
2646121	9
2646123	8
2668078	8
2668112	9
2689783	9
2689818	9
2689820	9
2689822	9
2689824	9
2711543	9
2711563	9
2711564	10
2711565	10
2711566	10
2711630	10
2733570	10
2733590	10
2733591	10
2733592	10
2733593	10
2754853	11
2754872	11
2754873	11
2754874	11
2754875	11
2755306	11
2775718	11
2775738	11
2775740	11
2775741	11
2776734	11
2776784	11
2797767	11
2797774	10
2797776	9
2797777	8
2797808	8
2797811	7
2818679	7
2840745	8
2840766	8
2840767	8
2862804	8
2862824	8
2862834	8
2884822	8
2884830	8
2884832	7
3017512	1
3017570	1
3017576	1
3039674	1
3039721	1
3039725	1
3061935	2
3082531	2
3082564	3
3103840	3
3103859	3
3125783	4
3125803	4
3147966	4
3148003	4
3148005	5
3148007	5
3169968	5
3169991	5
3169992	5
3191989	6
3192028	6
3192031	6
3213038	6
3213065	6
3213078	6
3234258	6
3234281	6
3234282	6
3256186	6
3256245	7
3256248	7
3278217	7
3278275	7
3300142	7
3322325	7
3322374	7
3322378	7
3343740	7
3343761	8
3343763	8
3343764	8
3365019	8
3365066	8
3387236	8
3387305	8
3408975	8
3408985	8
3430455	8
3452459	8
3452494	8
3452497	8
3452499	8
3452501	9
3474696	9
3474715	9
3474716	9
3474717	9
3474718	9
3474719	9
3495753	9
3495799	9
3495833	9
3495836	8
3517765	8
3517771	8
3539533	8
3560682	8
3560724	8
3560754	8
3560756	7
3560758	6
3582129	6
3582185	7
3604006	7
3604027	7
3604028	7
3604029	7
3604030	7
3626344	7
3626364	8
3626365	8
3626366	8
3648250	8
3648301	8
3648338	8
3648341	7
3720967	1
3742677	1
3821734	1
3843247	1
3865053	2
3887255	2
3887296	3
3909144	3
3909180	3
3930263	4
3952180	4
3952229	4
3974247	4
4023024	1
4045260	1
4066216	2
4087858	2
4087898	3
4109176	3
4109196	3
4130300	4
4130355	4
4151805	5
4174053	5
4174074	5
4195235	5
4195271	6
4195274	6
4216567	6
4216602	6
4216605	6
4216607	7
4216609	7
4238638	7
4238673	7
4238676	7
4238678	7
4260026	7
4260083	7
4260111	7
4281232	6
4281242	5
4324636	1
4346471	1
4425264	1
4425321	1
4425327	1
4425334	1
4425338	1
4447776	1
4447823	1
4447826	1
4447829	1
4468572	1
4490285	2
4512133	2
4512168	3
4533274	3
4533315	3
4555193	3
4727577	1
4727612	1
4727615	1
4749590	1
4749599	1
4771544	2
4792968	2
4813919	3
4928740	1
4928795	1
4949815	1
4949822	1
4971001	2
4993063	2
5014871	2
5129941	1
5130001	1
5130007	1
5151054	1
5151086	1
5151087	1
5172696	2
5194134	2
5194152	3
5215640	3
5215676	3
5236950	3
5258920	3
5280062	3
5301931	3
5323888	4
5345866	4
5345903	5
5367126	5
5367163	5
5367166	5
5388698	5
5388717	6
5388718	6
5409772	6
5431151	6
5532698	1
5532742	1
5532747	1
5532750	1
5532754	1
5532757	1
5554147	1
5554154	1
5554156	1
5554158	1
5554160	1
5554162	1
5576231	2
5597306	2
5619442	2
5733873	1
5733930	1
5733938	1
5754932	1
5754952	1
5934998	1
5957328	1
5979505	2
6001292	2
6022364	2
6136944	1
6136981	1
6136983	1
6157628	1
6158215	1
6338346	1
6360486	1
6382789	2
6403833	2
6403869	3
6426386	3
6447649	3
6469492	3
6491291	3
6513031	3
6513052	3
6535338	4
6535375	4
6557943	4
6557963	4
6557965	5
6579636	5
6579673	5
6579676	5
6601647	5
6622920	5
6622968	5
6643737	5
6664960	5
6686305	6
6686323	6
6686325	6
6707620	6
6707662	6
6707666	6
6707668	7
6728789	7
6728849	7
6728853	7
6728856	7
6728859	7
6749855	7
6749874	8
6749875	8
6749876	8
6771834	8
6771852	8
6771854	8
6793791	8
6793798	7
6793800	6
6814888	6
6836582	6
6857919	6
6857927	7
6857928	7
6857929	7
6880198	7
6880246	7
6880250	7
6880253	7
6880255	8
6901735	8
6901756	8
6901757	8
6923615	8
6944973	8
6944983	7
6967089	7
6989249	7
7010309	7
7031545	7
7031569	7
7031573	8
7053273	8
7053284	8
7053298	8
7074359	8
7074366	8
7074368	7
7096348	7
7117074	7
7117082	7
7117083	7
7117084	7
7138282	7
7138291	8
7160345	8
7160361	8
7160377	8
7160379	7
7181353	7
7181362	7
7203569	7
7203582	7
7203584	7
7203586	7
7203588	7
7225560	8
7225568	8
7225569	8
7225570	8
7225571	8
7247196	8
7247215	8
7247218	8
7247220	9
7247805	9
7268602	9
7268611	9
7268612	9
7268613	9
7268614	9
7268615	9
7268616	10
7289357	10
7289369	10
7289371	10
7289374	10
7310379	10
7310397	10
7310400	10
7310421	10
7310424	9
7330711	9
7330726	9
7351998	10
7352011	10
7352014	10
7352015	10
7373420	10
7373440	10
7394690	10
7394699	10
7394702	9
7415678	9
7437694	9
7437708	9
7437711	9
7437713	9
7437714	9
7437716	10
7459684	10
7459693	10
7459694	10
7459704	10
7480716	10
7480724	10
7480726	9
7502744	9
7524768	9
7524782	9
7524784	9
7524786	9
7524788	9
7524790	9
7546801	9
7546819	9
7546841	9
7546843	8
7568775	8
7568789	9
7591164	9
7591180	9
7611770	9
7611781	8
7632854	8
7744345	1
7744393	1
7744399	1
7744402	1
7766512	1
7766536	1
7766539	1
7788751	2
7810751	2
7831837	3
7853004	3
7874948	3
7895871	3
7944996	1
7965982	1
7987194	2
8008952	3
8008964	3
8030087	3
8051952	4
8051962	4
8073558	4
8073567	5
8073568	5
8095404	5
8095428	5
8117297	5
8117365	5
8139371	4
8247179	1
8247237	1
8247243	1
8247247	1
8247252	1
8269076	1
8269113	1
8269115	1
8269117	1
8269118	1
8291153	1
8313135	2
8334234	2
8334269	3
8355071	3
8377512	4
8377562	4
8398342	4
8398361	5
8420064	5
8420098	5
8420100	5
8442100	5
8442119	6
8442120	6
8464101	6
8464122	6
8464123	6
8486255	6
8486337	6
8507598	6
8507616	6
8528133	6
8528152	7
8528153	7
8528154	7
8549287	7
8549338	7
8549341	7
8549344	8
8571224	8
8571244	8
8571246	8
8571247	8
8571247	8
8593375	8
8593412	8
8593415	9
8593417	9
8593418	9
8615137	9
8615198	9
8615202	9
8615205	9
8615207	9
8615210	9
8636516	10
8636533	10
8636535	10
8636535	10
8659077	10
8659097	10
8659112	10
8659113	9
8659114	8
8680643	8
8680675	8
8702521	8
8702542	8
8702543	9
8724547	9
8724583	9
8724586	9
8724588	9
8724590	9
8746725	9
8746774	9
8746778	10
8746780	10
8768782	10
8768838	10
8768868	10
8768871	9
8768874	8
8791121	8
8791142	8
8812695	8
8812717	8
8812719	8
8812720	8
8834452	9
8834488	9
8834490	9
8834492	9
8834494	9
8856526	9
8856575	9
8856579	9
8856581	9
8856584	10
8856587	10
8877688	10
8877739	10
8877743	10
8877745	10
8877748	10
8877750	10
8898981	10
8899139	10
8899142	10
8920508	10
8920908	9
8920911	8
9051208	1
9051250	1
9051255	1
9051259	1
9051262	1
9051266	1
9051269	1
9051272	1
9072785	1
9072793	1
9072795	1
9072825	1
9072827	1
9072829	1
9095346	1
9116326	2
9137692	3
9159847	3
9159899	3
9181187	4
9181208	4
9352566	1
9352598	1
9352600	1
9373974	1
9374008	1
9553204	1
9575253	1
9597450	2
9619346	2
9619366	3
9641314	3
9641333	3
9662107	4
9682983	4
9683079	4
9683083	5
9704055	5
9704081	5
9726592	5
9855124	1
9855170	1
9855175	1
9855179	1
9855183	1
9876748	1
9876801	1
9876804	1
9876807	1
9898363	1
9920165	2
9942668	2
9942717	3
9964393	3
9986362	4
9986398	4
10008687	4
10008739	4
10008742	5
10030479	5
10030515	5
10051422	5
10051484	6
10051563	6
10073455	6
10073474	6
10073476	6
10095541	7
10095581	7
10095583	7
10117764	7
10117817	7
10117821	7
10117824	8
10117826	8
10139457	8
10139478	8
10139480	8
10139481	8
10161295	8
10161316	9
10161318	9
10161319	9
10182426	9
10182481	9
10182484	9
10182487	9
10182489	9
10182492	10
10203469	10
10203505	10
10203508	10
10203537	10
10203539	9
10225363	9
10225384	9
10246716	9
10246768	9
10246772	9
10246775	9
10246778	9
10246781	10
10246784	10
10267635	10
10267655	10
10267656	10
10267670	10
10288681	10
10288689	10
10288691	9
10358663	1
10358719	1
10380540	1
10380578	1
10401736	2
10423587	3
10445711	3
10467829	4
10467879	4
10489626	4
10489647	4
10511824	4
10511905	4
10532985	4
10533037	4
10554883	5
10554901	5
10554903	5
10576927	5
10576962	5
10576965	6
10598084	6
10598120	6
10598123	6
10619910	6
10619946	7
10619949	7
10641865	7
10641887	7
10641888	7
10641889	7
10641890	8
10663007	8
10663071	8
10684031	8
10684072	8
10684096	8
10706076	8
10706081	8
10727340	8
10749403	8
10749452	8
10771654	8
10771701	8
10771735	8
10793399	8
10793407	8
10815456	8
10837517	8
10837566	8
10837590	8
10837593	7
10859682	7
10859739	8
10881685	8
10881735	8
10881739	8
10903072	8
10903081	7
10903084	6
10961681	1
10961727	1
10961731	1
10961735	1
10983328	1
10983364	1
10983366	1
10983368	1
11005418	1
11163403	1
11184892	1
11206996	2
11229073	3
11250146	3
11364589	1
11364649	1
11364655	1
11385950	1
11386465	1
11386466	1
11566223	1
11588207	1
11610780	2
11632329	2
11632352	3
11654400	3
11654440	3
11676397	3
11698553	3
11720702	3
11742579	3
11764500	4
11764552	4
11785806	4
11785843	5
11807824	5
11807859	5
11829817	5
11852002	5
11873807	5
11895659	5
11916720	5
11916771	5
11916774	5
11938738	5
11938778	5
11960887	5
11960893	4
11982939	4
12170521	1
12170579	1
12170585	1
12193092	1
12193098	1
12371816	1
12393945	1
12415213	2
12436928	2
12436966	3
12458989	3
12459059	3
12480011	4
12480056	4
12501977	4
12502015	4
12502017	5
12523996	5
12524034	5
12524037	5
12545919	5
12545942	6
12568001	6
12568036	6
12589977	6
12590014	6
12612061	6
12612135	6
12672874	1
12672910	1
12695305	1
12695312	1
12773280	1
12773326	1
12795197	1
12816218	2
12838038	2
12838075	3
12860279	3
12974826	1
12974875	1
12974879	1
12996964	1
12996974	1
13018980	2
13039989	2
13040008	3
13061893	3
13061914	3
13082954	4
13104097	4
13126142	4
13277276	1
13277336	1
13277344	1
13277349	1
13277353	1
13298762	1
13298814	1
13298816	1
13298818	1
13319764	1
13341875	2
13362872	2
13384892	2
13478547	1
13478582	1
13478584	1
13499947	1
13499998	1
13500001	1
13521471	2
13543464	2
13565533	3
13680177	1
13680239	1
13702100	1
13702147	1
13724095	2
13746149	2
13767334	3
13789320	3
13789340	4
13810911	4
13810950	4
13810953	4
13832560	5
13832581	5
13832583	5
13854630	6
13876587	6
13876607	6
13876608	6
13898028	6
13898066	6
13898085	6
13919670	6
13919681	6
13919683	6
13941746	6
13941765	6
13963933	6
13963940	5
13985851	5
14006617	5
14028226	6
14028248	6
14028249	6
14049842	6
14049863	6
14049864	6
14049865	7
14071167	7
14071220	7
14071223	7
14092382	7
14092390	6
14114674	6
14136005	6
14157343	6
14157363	6
14157364	6
14157365	6
14179123	7
14179189	7
14179193	7
14179195	7
14201129	7
14201179	7
14201202	7
14201205	6
14223024	5
14284246	1
14284307	1
14284313	1
14284318	1
14284326	1
14305670	1
14305689	1
14305690	1
14327259	2
14348454	2
14348504	3
14369636	3
14391491	3
14391525	3
14413606	3
14435810	3
14457143	3
14457162	4
14500088	4
14500136	4
14522586	4
14522625	4
14585823	1
14686905	1
14686993	1
14687001	1
14708626	1
15088569	1
15110366	1
15131973	2
15153004	2
15174818	3
15196913	3
15196934	4
15218138	4
15218181	4
15218184	4
15239161	4
15390252	1
15390317	1
15390323	1
15390328	1
15411576	1
15411584	1
15411586	1
15411588	1
15591489	1
15612803	1
15792923	1
15813599	1
15834434	2
15856077	2
15856085	3
15878183	3
15878193	3
15899981	4
15899992	4
15921773	4
15921784	4
15921785	5
15943894	5
15943905	5
15965867	5
16094962	1
16095014	1
16095020	1
16095023	1
16095027	1
16117026	1
16117034	1
16117036	1
16117038	1
16138921	2
16160992	2
16161002	3
16183008	3
16183046	3
16205003	4
16205014	4
16227024	4
16227036	4
16249002	5
16249013	5
16271026	5
16271036	5
16271037	6
16293171	6
16293183	6
16293184	6
16293184	6
16315160	6
16315180	7
16315183	7
16315185	7
16337091	7
16337105	7
16337107	7
16337109	8
16359087	8
16359102	8
16359104	8
16359106	8
16359108	8
16381091	8
16381107	8
16381109	9
16381111	9
16381113	9
16403086	9
16403097	9
16403098	9
16403098	9
16403099	9
16403100	9
16425120	10
16425135	10
16425716	10
16425719	10
16447178	10
16447218	10
16447249	10
16447251	9
16447254	8
16447255	7
16447257	7
16469138	7
16469176	7
16491170	7
16491208	8
16491211	8
16491213	8
16491215	8
16513114	8
16513139	8
16513140	8
16513141	9
16535127	9
16535153	9
16535154	9
16535176	9
16535177	8
16557157	8
16557181	8
16557182	8
16579244	8
16579301	8
16579305	8
16579308	8
16579310	9
16601601	9
16601636	9
16601639	9
16601641	9
16601643	9
16601644	9
16623210	9
16623248	9
16623251	10
16623253	10
16623255	10
16623257	10
16644287	10
16644308	10
16644309	10
16644310	10
16644311	10
16644312	10
16665147	11
16665169	11
16665170	11
16665188	11
16687201	11
16687245	11
16687248	11
16709164	11
16709184	11
16709198	11
16709199	10
16709200	9
16709201	8
16799125	1
16799171	1
16799176	1
16799179	1
16799183	1
16799187	1
16799190	1
16821151	1
16821156	1
16821157	1
16821158	1
16821159	1
16821160	1
16900158	1
16922204	1
16944210	2
16966256	2
16966293	3
16987411	3
16987494	3
17008445	4
17030327	4
17051544	4
17073489	4
17095649	4
17203212	1
17203252	1
17203669	1
17203674	1
17225318	1
17225357	1
17247379	2
17269350	2
17269392	3
17290908	3
17290927	3
17313352	4
17313401	4
17335336	4
17335360	4
17335362	5
17357304	5
17357340	5
17379307	5
17506562	1
17506609	1
17506613	1
17506617	1
17506620	1
17528476	1
17528484	1
17528485	1
17528487	1
17550388	2
17572388	2
17594357	3
17616394	4
17638364	4
17638386	4
17659677	4
17681442	4
17703410	4
17725419	4
17746431	4
17767492	4
17767545	5
17767549	5
17789386	5
17789422	5
17811476	5
17811525	5
17833556	5
17855461	5
17877413	5
17877436	6
17877438	6
17899489	6
17899510	6
17899511	6
17921579	6
17942730	6
17964465	6
17986553	6
17986606	6
17986610	6
17986613	7
18008375	7
18008398	7
18008399	7
18008400	7
18030833	7
18030840	6
18030842	5
18052569	5
18074241	5
18074278	5
18074280	6
18096646	6
18096701	6
18096705	6
18096707	6
18118611	6
18118664	7
18118667	7
18118670	7
18139836	7
18139861	7
18139862	7
18139863	8
18161512	8
18161530	8
18161531	8
18161544	8
18182642	8
18182699	8
18182703	8
18204626	8
18204674	8
18204677	8
18204707	8
18226530	8
18226550	8
18247902	8
18247989	8
18247993	7
18269591	7
18291554	7
18313576	7
18313598	8
18313599	8
18313600	8
18335649	8
18335697	8
18335701	8
18335703	8
18335706	9
18357556	9
18357578	9
18357579	9
18357580	9
18357594	9
18379622	9
18379644	9
18401620	9
18401659	9
18401677	9
18401679	8
18423591	8
18445595	8
18445634	8
18445636	8
18445638	9
18467660	9
18467701	9
18467703	9
18489647	9
18489655	8
18489657	7
18511697	7
18533657	7
18533697	7
18533700	7
18533702	7
18533703	7
18555678	8
18555717	8
18555720	8
18555721	8
18555723	8
18577617	8
18577642	8
18577643	8
18577653	8
18599663	8
18599700	8
18599703	8
18621707	8
18621772	8
18621776	7
18643672	7
18643699	8
18665659	8
18665696	8
18665699	8
18665701	8
18665703	8
18686956	8
18686997	8
18687000	9
18687002	9
18687004	9
18708049	9
18708073	9
18708075	9
18708075	9
18729743	9
18729751	8
18729753	7
18750748	7
18772694	7
18794673	7
18794699	7
18794700	8
18794701	8
18794702	8
18816732	8
18816769	8
18816772	8
18816774	8
18816776	8
18837938	9
18837975	9
18837978	9
18838298	9
18838300	9
18858815	9
18858827	9
18858829	9
18858831	9
18858833	10
18858835	10
18858837	10
18880027	10
18880042	10
18880045	10
18880048	10
18880051	10
18880053	10
18901779	10
18901798	10
18901816	10
18901819	9
18901822	8
18923766	7
18923775	7
19019076	1
19019128	1
19019134	1
19019139	1
19019144	1
19019148	1
19019153	1
19019158	1
19040769	1
19040783	1
19040785	1
19040787	1
19040789	1
19040790	1
19040792	1
19040794	1
19062788	1
19084787	2
19106759	3
19128752	3
19220762	1
19220820	1
19242736	1
19321798	1
19343803	1
19364965	2
19387085	2
19387102	3
19408987	3
19408997	3
19431010	4
19523777	1
19624990	1
19625077	1
19647098	1
19647111	1
19826370	1
20229145	1
20250488	1
20271984	2
20294188	2
20294197	3
20316304	3
20316315	3
20338698	4
20431412	1
20453663	1
20531723	1
20531759	1
20552659	1
20552672	1
20574422	2
20595796	2
20595806	3
20732560	1
20732620	1
20753917	1
20774991	2
20796701	2
20796718	3
20933906	1
20933944	1
20955263	1
20955271	1
20976525	2
20998244	2
20998259	3
21135331	1
21135391	1
21157476	1
21179363	2
21201428	2
21201445	3
21223446	3
21223462	3
21245456	4
21245471	4
21267614	4
21267637	4
21267641	5
21289639	5
21289649	5
21289650	5
21311354	5
21311366	6
21311367	6
21333495	6
21333511	6
21333513	6
21355546	7
21355622	7
21355623	7
21376355	7
21376364	7
21376365	7
21376366	7
21376367	8
21397512	8
21397523	8
21397524	8
21397526	8
21419186	8
21419198	8
21419200	9
21419201	9
21441009	9
21441019	9
21441020	9
21441021	9
21441022	9
21441023	9
21462106	10
21462116	10
21462117	10
21462118	10
21462120	10
21462120	10
21483146	10
21483160	10
21483163	10
21483165	10
21483167	11
21483169	11
21505071	11
21505087	11
21505114	11
21505117	10
21505118	9
21526341	9
21526347	9
21526349	8
21548069	8
21570032	8
21570057	8
21570059	8
21570060	8
21570060	8
21591860	8
21591868	9
21591868	9
21614094	9
21614126	9
21614127	8
21614128	7
21635297	7
21656662	7
21656681	7
21656692	7
21678816	7
21678821	7
21738661	1
21738708	1
21760661	1
21760666	1
21838975	1
21839021	1
21859450	1
21859469	1
22040005	1
22060930	1
22083091	2
22105011	2
22105192	3
22127048	3
22127088	3
22147615	4
22148052	4
22169377	4
22169429	4
22169432	5
22169435	5
22191612	5
22191661	5
22213493	5
22213504	4
22340665	1
22340704	1
22340707	1
22340708	1
22340710	1
22362117	1
22362170	1
22362173	1
22383846	2
22541774	1
22541832	1
22564031	1
22564041	1
22585294	2
22606157	3
22628115	3
22628134	3
22650240	4
22650290	4
22672318	4
22672370	4
22672374	5
22694347	5
22694385	5
22843256	1
22843317	1
22843325	1
22865267	1
22865278	1
22887305	2
22908874	2
23044333	1
23044393	1
23066195	1
23066203	1
23087830	2
23108791	2
23130968	2
23245108	1
23245157	1
23245161	1
23267203	1
23267244	1
23267246	1
23289697	2
23311534	2
23311554	3
23332057	3
23332108	3
23353968	4
23353992	4
23375586	4
23375609	4
23375610	5
23396955	5
23397006	5
23417888	5
23440004	5
23546076	1
23546136	1
23546142	1
23546149	1
23546154	1
23567489	1
23567510	1
23567512	1
23567515	1
23589261	1
23610232	2
23631167	2
23631179	3
23651985	3
23673987	3
23747193	1
23747250	1
23768421	1
23768430	1
23848305	1
23869856	1
23891231	2
23913231	2
23913241	3
23934817	3
23934834	3
23955885	4
23955900	4
23977285	4
23977299	4
23977301	5
23998968	5
23998985	5
24020199	5
24020224	6
24042352	6
24063977	6
24064015	7
24086011	7
24086031	7
24086033	7
24086033	7
24107980	7
24108002	8
24108003	8
24108004	8
24108005	8
24130146	8
24130202	8
24130206	8
24130209	9
24152283	9
24152302	9
24152304	9
24152304	9
24152305	9
24174343	9
24174384	9
24174386	10
24174388	10
24174390	10
24196295	10
24196318	10
24196319	9
24196320	8
24217737	8
24239273	8
24239323	8
24239354	8
24239357	7
24261346	7
24261386	7
24283408	7
24283444	7
24283446	7
24305079	7
24305112	7
24305113	6
24326641	6
24326664	6
24348138	7
24348185	7
24348188	7
24348191	7
24370911	7
24370920	7
24370921	8
24391890	8
24391912	8
24391914	8
24391914	8
24413934	8
24413940	7
24435981	7
24457919	7
24478555	7
24478576	7
24478577	7
24499577	7
24499644	7
24499647	6
24521749	5
24653368	1
24653417	1
24653421	1
24653426	1
24653429	1
24653433	1
24653436	1
24675389	1
24675394	1
24675395	1
24675396	1
25055133	1
25055181	1
25055592	1
25055595	1
25055596	1
25076656	1
25076691	1
25076694	1
25098455	2
25120251	2
25120260	3
25142347	3
25142367	3
25164290	4
25164311	4
25186148	4
25186185	5
25208144	5
25208182	5
25208185	5
25230336	5
25230356	6
25230358	6
25251733	6
25251773	6
25251776	6
25272901	7
25272952	7
25272956	7
25272958	7
25294437	7
25294457	7
25294458	7
25294459	8
25316148	8
25316168	8
25316169	8
25316170	8
25337975	8
25359440	8
25458135	1
25458192	1
25479416	1
25501167	2
25523143	2
25659392	1
25659449	1
25659457	1
25681550	1
25702686	2
25723666	2
25745215	2
25860701	1
25860747	1
25860751	1
25882824	1
25882873	1
25903790	2
25925882	2
25925921	3
25947595	3
25947621	3
25969942	4
25969991	4
25991786	4
25991806	5
26013793	5
26013817	5
26035868	5
26035891	5
26056969	5
26057050	5
26078268	5
26078288	5
26100208	5
26100245	5
26121316	5
26121324	4
26263416	1
26263477	1
26263483	1
26263488	1
26263492	1
26284734	1
26284752	1
26284754	1
26284757	1
26284759	1
26306855	1
26327720	2
26349474	3
26371540	3
26371548	3
26392980	4
26414648	4
26415012	4
26436355	4
26458265	4
26480106	4
26502115	4
26523948	5
26523961	5
26523962	5
26545970	5
26545980	5
26545981	6
26567039	6
26567053	6
26567055	6
26589312	6
26589319	5
26611062	5
26631752	5
26631840	5
26631843	5
26653525	6
26653538	6
26675543	6
26675564	6
26675565	5
26697627	5
26719339	5
26719354	5
26719369	5
26741224	5
26741237	5
26763173	5
26763186	5
26763187	5
26785198	6
26807173	6
26807183	6
26829229	6
26829238	5
26850239	5
26968187	1
26968238	1
26968245	1
26968250	1
26988838	1
26988848	1
26988849	1
27169791	1
27191638	1
27213629	2
27235183	2
27235200	3
27257096	3
27257105	3
27278386	4
27299846	4
27299863	4
27299866	5
27321794	5
27321834	5
27343610	5
27364872	5
27386605	5
27386656	5
27408108	5
27408139	5
27470954	1
27571943	1
27571988	1
27571993	1
27571996	1
27593109	1
27593113	1
27593114	1
27872818	1
27895084	1
28074462	1
28095590	1
28116993	2
28138461	2
28160115	2
28181169	2
28275547	1
28275607	1
28275613	1
28297386	1
28297393	1
28319302	2
28341097	2
28341106	3
28362114	3
28362124	3
28384081	4
28384250	4
28406104	4
28406113	4
28406115	5
28428122	5
28449816	5
28449833	5
28471815	5
28577155	1
28577212	1
28577218	1
28577223	1
28577227	1
28598480	1
28598505	1
28598508	1
28620205	2
28641274	2
28641284	3
28662389	3
28662402	3
28683906	4
28683916	4
28704871	4
28704885	4
28704888	5
28727009	5
28727022	5
28748952	5
28748960	4
28771120	4
28792440	4
28792459	4
28792462	4
28814018	5
28814031	5
28835804	5
28835821	5
28835824	6
28857714	6
28857725	6
28857741	6
28879133	6
28879145	6
28900832	6
28900883	6
28900887	5
28922725	5
28922738	5
28943974	5
28943988	5
28943990	5
28965168	6
28986117	6
28986133	6
28986155	6
29007310	6
29007334	6
29028432	6
29028619	7
29028622	7
29028623	7
29050502	7
29050516	7
29050542	7
29071925	7
29071940	7
29071942	7
29093824	7
29093833	7
29093847	7
29115782	7
29115788	7
29137759	7
29160069	7
29160094	7
29160130	7
29182052	7
29182061	7
29182062	7
29203207	8
29203231	8
29203234	8
29203237	8
29203240	8
29223752	8
29223772	8
29223775	8
29223778	8
29244946	8
29244951	7
29244952	6
29266666	6
29288656	7
29288675	7
29288678	7
29288681	7
29310235	7
29310244	7
29310245	7
29310246	8
29310247	8
29332201	8
29332215	8
29354357	8
29354407	8
29375831	8
29375840	8
29397305	8
29418901	8
29440370	8
29440389	8
29440391	8
29440392	8
29462260	9
29462281	9
29462282	9
29462283	9
29505304	9
29505323	9
29505324	9
29505325	9
29505326	10
29527218	10
29527239	10
29527240	10
29527241	10
29527242	10
29527243	10
29549141	10
29549197	10
29549200	10
29549231	10
29549234	9
29571056	9
29571075	9
29571077	10
29571078	10
29593106	10
29593143	10
29593146	10
29593148	10
29593149	10
29614216	10
29614255	10
29614257	9
29614259	8
29614261	7
29636097	7
29658192	8
29658206	8
29658209	8
29658211	8
29679855	8
29679869	8
29679898	8
29701923	8
29701932	8
29724002	8
29724021	8
29724024	8
29744893	8
29744920	8
29744921	7
29767060	7
29767083	8
29788269	8
29788285	8
29788287	8
29810381	8
29810391	7
29886204	1
29886270	1
29886276	1
29907680	1
29907693	1
29907696	1
29986756	1
29986789	1
29986791	1
30008142	1
30008170	1
30008173	1
30030000	2
30052100	2
30073763	2
30095888	2
30187889	1
30187931	1
30187935	1
30209160	1
30209168	1
30209169	1
30231205	2
30253245	2
30253262	3
30273948	3
30273957	3
30295999	4
30317778	4
30389134	1
30410059	1
30489528	1
30489566	1
30489568	1
30511606	1
30511612	1
30891481	1
30913190	1
30935546	2
30956958	2
30956980	3
30978986	3
31092434	1
31092480	1
31092485	1
31114310	1
31114318	1
31135984	2
31157049	3
31178980	3
31178989	3
31200970	4
31223190	4
31223211	4
