time	cwnd
1619575690.89711	79.0
1619575690.911753	79.0
1619575690.927284	79.0
1619575690.941907	80.0
1619575690.957327	80.0
1619575690.973225	80.0
1619575690.98865	80.0
1619575691.002532	80.0
1619575691.016422	80.0
1619575691.031051	80.0
1619575691.045632	81.0
1619575691.059282	81.0
1619575691.073737	81.0
1619575691.087685	81.0
1619575691.101465	81.0
1619575691.115141	81.0
1619575691.129461	81.0
1619575691.144087	82.0
1619575691.158105	82.0
1619575691.172449	82.0
1619575691.187103	82.0
1619575691.20053	82.0
1619575691.21375	82.0
1619575691.228213	82.0
1619575691.242664	83.0
1619575691.257307	83.0
1619575691.271619	83.0
1619575691.285794	83.0
1619575691.300427	83.0
1619575691.315892	83.0
1619575691.33052	83.0
1619575691.345093	84.0
1619575691.35892	84.0
1619575691.372734	84.0
1619575691.388081	84.0
1619575691.402052	84.0
1619575691.415757	84.0
1619575691.429528	84.0
1619575691.443466	85.0
1619575691.457962	85.0
1619575691.471498	85.0
1619575691.486353	85.0
1619575691.50098	85.0
1619575691.514615	85.0
1619575691.528396	85.0
1619575691.542191	86.0
1619575691.556489	86.0
1619575691.571226	86.0
1619575691.585228	86.0
1619575691.599814	86.0
1619575691.61363	86.0
1619575691.628269	86.0
1619575691.642126	87.0
1619575691.656638	87.0
1619575691.671404	87.0
1619575691.685351	87.0
1619575691.698952	87.0
1619575691.713277	87.0
1619575691.727131	87.0
1619575691.74086	87.0
1619575691.755336	88.0
1619575691.769561	88.0
1619575691.783154	88.0
1619575691.797456	88.0
1619575691.811402	88.0
1619575691.825794	88.0
1619575691.8404	88.0
1619575691.854407	89.0
1619575691.869314	89.0
1619575691.882751	89.0
1619575691.896803	89.0
1619575691.910588	89.0
1619575691.924135	89.0
1619575691.938815	89.0
1619575691.952617	89.0
1619575691.966447	90.0
1619575691.980265	90.0
1619575691.994681	90.0
1619575692.009037	90.0
1619575692.02256	90.0
1619575692.036656	90.0
1619575692.050463	90.0
1619575692.064329	90.0
1619575692.07824	91.0
1619575692.092003	91.0
1619575692.105727	91.0
1619575692.11944	91.0
1619575692.134254	91.0
1619575692.148264	91.0
1619575692.162704	91.0
1619575692.177068	91.0
1619575692.191452	92.0
1619575692.205537	92.0
1619575692.219063	92.0
1619575692.232577	92.0
1619575692.246398	92.0
1619575692.260481	92.0
1619575692.274125	92.0
1619575692.28828	92.0
1619575692.30225	93.0
1619575692.316945	93.0
1619575692.330785	93.0
1619575692.346753	93.0
1619575692.361698	93.0
1619575692.376662	93.0
1619575692.390842	93.0
1619575692.405085	94.0
1619575692.421283	94.0
1619575692.43575	94.0
1619575692.450358	94.0
1619575692.464575	94.0
1619575692.479589	94.0
1619575692.493218	94.0
1619575692.50722	94.0
1619575692.521363	95.0
1619575692.534889	95.0
1619575692.549495	95.0
1619575692.563635	95.0
1619575692.577254	95.0
1619575692.590769	95.0
1619575692.605269	95.0
1619575692.619364	95.0
1619575692.633678	96.0
1619575692.648264	96.0
1619575692.663042	96.0
1619575692.676491	96.0
1619575692.691043	96.0
1619575692.705113	96.0
1619575692.720082	96.0
1619575692.733921	96.0
1619575692.747675	96.0
1619575692.761585	97.0
1619575692.775703	97.0
1619575692.790581	97.0
1619575692.804273	97.0
1619575692.817935	97.0
1619575692.832432	97.0
1619575692.847078	97.0
1619575692.861211	97.0
1619575692.875236	98.0
1619575692.889462	98.0
1619575692.903599	98.0
1619575692.917511	98.0
1619575692.932998	98.0
1619575692.947301	98.0
1619575692.96281	98.0
1619575692.976506	98.0
1619575692.991024	99.0
1619575693.005058	99.0
1619575693.01894	99.0
1619575693.033457	99.0
1619575693.047404	99.0
1619575693.061023	99.0
1619575693.075844	99.0
1619575693.089897	99.0
1619575693.103798	99.0
1619575693.118138	100.0
1619575693.133015	100.0
1619575693.146762	100.0
1619575693.160548	100.0
1619575693.17503	100.0
1619575693.189981	100.0
1619575693.204342	100.0
1619575693.219264	100.0
1619575693.234175	101.0
1619575693.249623	101.0
1619575693.264006	101.0
1619575693.278358	101.0
1619575693.293313	101.0
1619575693.308029	101.0
1619575693.3225	101.0
1619575693.336927	101.0
1619575693.351755	102.0
1619575693.365264	102.0
1619575693.379646	102.0
1619575693.393918	102.0
1619575693.407963	102.0
1619575693.422107	102.0
1619575693.436177	102.0
1619575693.450481	102.0
1619575693.464434	102.0
1619575693.478028	103.0
1619575693.492314	103.0
1619575693.506533	103.0
1619575693.52037	103.0
1619575693.534043	103.0
1619575693.547933	103.0
1619575693.562144	103.0
1619575693.576272	103.0
1619575693.590709	103.0
1619575693.604715	104.0
1619575693.618477	104.0
1619575693.632365	104.0
1619575693.645889	104.0
1619575693.660513	104.0
1619575693.674182	104.0
1619575693.688235	104.0
1619575693.702262	104.0
1619575693.716887	104.0
1619575693.731902	105.0
1619575693.745942	105.0
1619575693.760928	105.0
1619575693.775323	105.0
1619575693.789778	105.0
1619575693.804801	105.0
1619575693.81991	105.0
1619575693.834075	105.0
1619575693.847916	106.0
1619575693.862179	106.0
1619575693.876149	106.0
1619575693.890105	106.0
1619575693.903827	106.0
1619575693.917891	106.0
1619575693.931408	106.0
1619575693.944937	106.0
1619575693.958432	106.0
1619575693.972823	106.0
1619575693.986828	107.0
1619575694.000403	107.0
1619575694.014296	107.0
1619575694.029561	107.0
1619575694.043685	107.0
1619575694.057222	107.0
1619575694.071371	107.0
1619575694.086396	107.0
1619575694.100241	107.0
1619575694.114882	108.0
1619575694.128766	108.0
1619575694.142243	108.0
1619575694.156518	108.0
1619575694.170618	108.0
1619575694.184498	108.0
1619575694.198486	108.0
1619575694.213013	108.0
1619575694.227054	108.0
1619575694.240847	109.0
1619575694.254548	109.0
1619575694.268801	109.0
1619575694.282772	109.0
1619575694.296694	109.0
1619575694.312421	109.0
1619575694.3262	109.0
1619575694.340007	109.0
1619575694.354145	109.0
1619575694.367622	109.0
1619575694.381656	110.0
1619575694.395979	110.0
1619575694.41007	110.0
1619575694.423579	110.0
1619575694.437668	110.0
1619575694.45142	110.0
1619575694.465536	110.0
1619575694.479597	110.0
1619575694.493662	110.0
1619575694.508538	111.0
1619575694.522523	111.0
1619575694.537052	111.0
1619575694.551681	111.0
1619575694.565689	111.0
1619575694.580843	111.0
1619575694.595897	111.0
1619575694.609531	111.0
1619575694.62405	111.0
1619575694.638631	112.0
1619575694.653842	112.0
1619575694.667801	112.0
1619575694.681899	112.0
1619575694.695969	112.0
1619575694.709991	112.0
1619575694.724546	112.0
1619575694.738539	112.0
1619575694.752946	112.0
1619575694.766494	112.0
1619575694.780523	113.0
1619575694.794344	113.0
1619575694.807804	113.0
1619575694.821896	113.0
1619575694.835903	113.0
1619575694.850356	113.0
1619575694.864278	113.0
1619575694.878368	113.0
1619575694.892504	113.0
1619575694.906797	113.0
1619575694.921249	114.0
1619575694.935408	114.0
1619575694.949186	114.0
1619575694.964012	114.0
1619575694.978549	114.0
1619575694.992279	114.0
1619575695.006167	114.0
1619575695.019787	114.0
1619575695.033492	114.0
1619575695.048034	115.0
1619575695.062412	115.0
1619575695.076342	115.0
1619575695.091227	115.0
1619575695.105308	115.0
1619575695.119165	115.0
1619575695.133228	115.0
1619575695.147144	115.0
1619575695.160866	115.0
1619575695.175432	115.0
1619575695.189705	116.0
1619575695.203339	116.0
1619575695.217375	116.0
1619575695.232199	116.0
1619575695.246146	116.0
1619575695.260224	116.0
1619575695.274554	116.0
1619575695.289557	116.0
1619575695.303315	116.0
1619575695.316855	116.0
1619575695.331356	117.0
1619575695.345372	117.0
1619575695.360161	117.0
1619575695.375184	117.0
1619575695.390096	117.0
1619575695.404588	117.0
1619575695.419638	117.0
1619575695.435178	117.0
1619575695.450115	117.0
1619575695.464625	117.0
1619575695.479028	118.0
1619575695.493559	118.0
1619575695.508107	118.0
1619575695.522242	118.0
1619575695.536566	118.0
1619575695.55062	118.0
1619575695.564821	118.0
1619575695.580121	118.0
1619575695.594719	118.0
1619575695.608692	118.0
1619575695.623867	119.0
1619575695.638818	119.0
1619575695.653779	119.0
1619575695.668507	119.0
1619575695.683404	119.0
1619575695.697772	119.0
1619575695.712257	119.0
1619575695.726447	119.0
1619575695.740627	119.0
1619575695.754269	119.0
1619575695.768589	120.0
1619575695.782474	120.0
1619575695.796617	120.0
1619575695.810575	120.0
1619575695.825268	120.0
1619575695.839578	120.0
1619575695.854646	120.0
1619575695.869167	120.0
1619575695.883626	120.0
1619575695.898952	120.0
1619575695.913899	121.0
1619575695.929771	121.0
1619575695.94505	121.0
1619575695.960364	121.0
1619575695.974856	121.0
1619575695.989555	121.0
1619575696.004295	121.0
1619575696.0183	121.0
1619575696.032322	121.0
1619575696.045811	121.0
1619575696.060298	122.0
1619575696.073832	122.0
1619575696.088537	122.0
1619575696.102661	122.0
1619575696.118033	122.0
1619575696.133877	122.0
1619575696.148965	122.0
1619575696.164396	122.0
1619575696.179376	122.0
1619575696.193177	122.0
1619575696.208442	123.0
1619575696.22248	123.0
1619575696.236594	123.0
1619575696.251572	123.0
1619575696.265424	123.0
1619575696.280256	123.0
1619575696.294243	123.0
1619575696.307906	123.0
1619575696.322242	123.0
1619575696.335776	123.0
1619575696.3498	124.0
1619575696.363314	124.0
1619575696.377471	124.0
1619575696.392461	124.0
1619575696.406487	124.0
1619575696.420321	124.0
1619575696.434041	124.0
1619575696.448863	124.0
1619575696.462421	124.0
1619575696.47675	124.0
1619575696.490884	124.0
1619575696.504854	125.0
1619575696.519602	125.0
1619575696.534653	125.0
1619575696.549826	125.0
1619575696.564779	125.0
1619575696.579644	125.0
1619575696.594987	125.0
1619575696.609722	125.0
1619575696.625265	125.0
1619575696.639702	125.0
1619575696.653422	126.0
1619575696.667256	126.0
1619575696.681233	126.0
1619575696.695042	126.0
1619575696.709956	126.0
1619575696.725335	126.0
1619575696.740417	126.0
1619575696.755323	126.0
1619575696.769418	126.0
1619575696.78407	126.0
1619575696.798698	126.0
1619575696.814777	127.0
1619575696.829119	127.0
1619575696.843673	127.0
1619575696.858745	127.0
1619575696.873958	127.0
1619575696.888015	127.0
1619575696.901424	127.0
1619575696.915709	127.0
1619575696.929817	127.0
1619575696.944183	127.0
1619575696.957765	128.0
1619575696.971759	128.0
1619575696.9859	128.0
1619575697.000502	128.0
1619575697.015004	128.0
1619575697.029484	128.0
1619575697.043425	128.0
1619575697.057393	128.0
1619575697.071162	128.0
1619575697.085084	128.0
1619575697.099097	128.0
1619575697.113419	129.0
1619575697.126838	129.0
1619575697.141648	129.0
1619575697.155955	129.0
1619575697.169692	129.0
1619575697.184742	129.0
1619575697.2	129.0
1619575697.214509	129.0
1619575697.229843	129.0
1619575697.244293	129.0
1619575697.258536	129.0
1619575697.272271	130.0
1619575697.286168	130.0
1619575697.299936	130.0
1619575697.313963	130.0
1619575697.328497	130.0
1619575697.342055	130.0
1619575697.357531	130.0
1619575697.370851	130.0
1619575697.384772	130.0
1619575697.398128	130.0
1619575697.412492	130.0
1619575697.426278	131.0
1619575697.440202	131.0
1619575697.454399	131.0
1619575697.468302	131.0
1619575697.482982	131.0
1619575697.496673	131.0
1619575697.510775	131.0
1619575697.52515	131.0
1619575697.538698	131.0
1619575697.553183	131.0
1619575697.566932	131.0
1619575697.58139	132.0
1619575697.595599	132.0
1619575697.609928	132.0
1619575697.625467	132.0
1619575697.640435	132.0
1619575697.65548	132.0
1619575697.670555	132.0
1619575697.686065	132.0
1619575697.700631	132.0
1619575697.71454	132.0
1619575697.728851	132.0
1619575697.744023	133.0
1619575697.757573	133.0
1619575697.772906	133.0
1619575697.78768	133.0
1619575697.801712	133.0
1619575697.815794	133.0
1619575697.830285	133.0
1619575697.845407	133.0
1619575697.859876	133.0
1619575697.874035	133.0
1619575697.88908	133.0
1619575697.903309	134.0
1619575697.916789	134.0
1619575697.930899	134.0
1619575697.945534	134.0
1619575697.95991	134.0
1619575697.974557	134.0
1619575697.989317	134.0
1619575698.003974	134.0
1619575698.018397	134.0
1619575698.033046	134.0
1619575698.048368	134.0
1619575698.06267	134.0
1619575698.077184	135.0
1619575698.091297	135.0
1619575698.105339	135.0
1619575698.119144	135.0
1619575698.132834	135.0
1619575698.146876	135.0
1619575698.160693	135.0
1619575698.17451	135.0
1619575698.188526	135.0
1619575698.201914	135.0
1619575698.215918	135.0
1619575698.229988	136.0
1619575698.243945	136.0
1619575698.257627	136.0
1619575698.270802	136.0
1619575698.285235	136.0
1619575698.29861	136.0
1619575698.314095	136.0
1619575698.327511	136.0
1619575698.340845	136.0
1619575698.355795	136.0
1619575698.369918	136.0
1619575698.383897	136.0
1619575698.39821	137.0
1619575698.413376	137.0
1619575698.427697	137.0
1619575698.441743	137.0
1619575698.455775	137.0
1619575698.469852	137.0
1619575698.484174	137.0
1619575698.497699	137.0
1619575698.511898	137.0
1619575698.525975	137.0
1619575698.54011	137.0
1619575698.553866	137.0
1619575698.568356	138.0
1619575698.582369	138.0
1619575698.596653	138.0
1619575698.610764	138.0
1619575698.625148	138.0
1619575698.639434	138.0
1619575698.65441	138.0
1619575698.667858	138.0
1619575698.682214	138.0
1619575698.696354	138.0
1619575698.710949	138.0
1619575698.72482	138.0
1619575698.738631	139.0
1619575698.752536	139.0
1619575698.765935	139.0
1619575698.779887	139.0
1619575698.793587	139.0
1619575698.807217	139.0
1619575698.821589	139.0
1619575698.835217	139.0
1619575698.849303	139.0
1619575698.864116	139.0
1619575698.878761	139.0
1619575698.894263	140.0
1619575698.909009	140.0
1619575698.923671	140.0
1619575698.938328	140.0
1619575698.953239	140.0
1619575698.967696	140.0
1619575698.981562	140.0
1619575698.995561	140.0
1619575699.009943	140.0
1619575699.024335	140.0
1619575699.038266	140.0
1619575699.053358	140.0
1619575699.067371	141.0
1619575699.080841	141.0
1619575699.095647	141.0
1619575699.110607	141.0
1619575699.125654	141.0
1619575699.140628	141.0
1619575699.154727	141.0
1619575699.170122	141.0
1619575699.184887	141.0
1619575699.201012	141.0
1619575699.215505	141.0
1619575699.230412	141.0
1619575699.244219	142.0
1619575699.258284	142.0
1619575699.272446	142.0
1619575699.286932	142.0
1619575699.300735	142.0
1619575699.314913	142.0
1619575699.328509	142.0
1619575699.342208	142.0
1619575699.356111	142.0
1619575699.370218	142.0
1619575699.384585	142.0
1619575699.398888	142.0
1619575699.413314	143.0
1619575699.426572	143.0
1619575699.441077	143.0
1619575699.454864	143.0
1619575699.468877	143.0
1619575699.482658	143.0
1619575699.496319	143.0
1619575699.510335	143.0
1619575699.524196	143.0
1619575699.538249	143.0
1619575699.552853	143.0
1619575699.56704	143.0
1619575699.581581	144.0
1619575699.596516	144.0
1619575699.611123	144.0
1619575699.625785	144.0
1619575699.640134	144.0
1619575699.65482	144.0
1619575699.669306	144.0
1619575699.683499	144.0
1619575699.69815	144.0
1619575699.712612	144.0
1619575699.727183	144.0
1619575699.742174	144.0
1619575699.757092	145.0
1619575699.771277	145.0
1619575699.784769	145.0
1619575699.799354	145.0
1619575699.814538	145.0
1619575699.829638	145.0
1619575699.844108	145.0
1619575699.858807	145.0
1619575699.872705	145.0
1619575699.88697	145.0
1619575699.901889	145.0
1619575699.915968	145.0
1619575699.92974	146.0
1619575699.943659	146.0
1619575699.957682	146.0
1619575699.971649	146.0
1619575699.986017	146.0
1619575700.00038	146.0
1619575700.014804	146.0
1619575700.028997	146.0
1619575700.042943	146.0
1619575700.056785	146.0
1619575700.070864	146.0
1619575700.085928	146.0
1619575700.100326	146.0
1619575700.114308	147.0
1619575700.128852	147.0
1619575700.14344	147.0
1619575700.158553	147.0
1619575700.173028	147.0
1619575700.187699	147.0
1619575700.202908	147.0
1619575700.217799	147.0
1619575700.232854	147.0
1619575700.247666	147.0
1619575700.261808	147.0
1619575700.276021	147.0
1619575700.290159	148.0
1619575700.304631	148.0
1619575700.318232	148.0
1619575700.333347	148.0
1619575700.346616	148.0
1619575700.360114	148.0
1619575700.373523	148.0
1619575700.387753	148.0
1619575700.401612	148.0
1619575700.415608	148.0
1619575700.429642	148.0
1619575700.443246	148.0
1619575700.456824	148.0
1619575700.47082	149.0
1619575700.48528	149.0
1619575700.499716	149.0
1619575700.513509	149.0
1619575700.527219	149.0
1619575700.541036	149.0
1619575700.555202	149.0
1619575700.569343	149.0
1619575700.582983	149.0
1619575700.597004	149.0
1619575700.611236	149.0
1619575700.624991	149.0
1619575700.639111	149.0
1619575700.653138	150.0
1619575700.668226	150.0
1619575700.682575	150.0
1619575700.696489	150.0
1619575700.710579	150.0
1619575700.724569	150.0
1619575700.738582	150.0
1619575700.752142	150.0
1619575700.766004	150.0
1619575700.780468	150.0
1619575700.794089	150.0
1619575700.807978	150.0
1619575700.821873	150.0
1619575700.836425	151.0
1619575700.850176	151.0
1619575700.864432	151.0
1619575700.878391	151.0
1619575700.893128	151.0
1619575700.906932	151.0
1619575700.920739	151.0
1619575700.934339	151.0
1619575700.948433	151.0
1619575700.962229	151.0
1619575700.976446	151.0
1619575700.990573	151.0
1619575701.00504	151.0
1619575701.019449	152.0
1619575701.033721	152.0
1619575701.047697	152.0
1619575701.062053	152.0
1619575701.076148	152.0
1619575701.090312	152.0
1619575701.104835	152.0
1619575701.118513	152.0
1619575701.132359	152.0
1619575701.146212	152.0
1619575701.160842	152.0
1619575701.174666	152.0
1619575701.188938	152.0
1619575701.202897	153.0
1619575701.21661	153.0
1619575701.230739	153.0
1619575701.244151	153.0
1619575701.258219	153.0
1619575701.272142	153.0
1619575701.286797	153.0
1619575701.301222	153.0
1619575701.315083	153.0
1619575701.329109	153.0
1619575701.342975	153.0
1619575701.356883	153.0
1619575701.370681	153.0
1619575701.384727	154.0
1619575701.398813	154.0
1619575701.413035	154.0
1619575701.426681	154.0
1619575701.440345	154.0
1619575701.455863	154.0
1619575701.470286	154.0
1619575701.485214	154.0
1619575701.499339	154.0
1619575701.513407	154.0
1619575701.527683	154.0
1619575701.542472	154.0
1619575701.556929	154.0
1619575701.571693	155.0
1619575701.586398	155.0
1619575701.600841	155.0
1619575701.614457	155.0
1619575701.628744	155.0
1619575701.642458	155.0
1619575701.655898	155.0
1619575701.669888	155.0
1619575701.683532	155.0
1619575701.69892	155.0
1619575701.714021	155.0
1619575701.728546	155.0
1619575701.742605	155.0
1619575701.756374	156.0
1619575701.770804	156.0
1619575701.78523	156.0
1619575701.79916	156.0
1619575701.813632	156.0
1619575701.828371	156.0
1619575701.843095	156.0
1619575701.857134	156.0
1619575701.872627	156.0
1619575701.888352	156.0
1619575701.903904	156.0
1619575701.917967	156.0
1619575701.931297	156.0
1619575701.945938	157.0
1619575701.959437	157.0
1619575701.973379	157.0
1619575701.987759	157.0
1619575702.001427	157.0
1619575702.015552	157.0
1619575702.028738	157.0
1619575702.042827	157.0
1619575702.056306	157.0
1619575702.070174	157.0
1619575702.084684	157.0
1619575702.098641	157.0
1619575702.11284	157.0
1619575702.126924	157.0
1619575702.140828	158.0
1619575702.15493	158.0
1619575702.169446	158.0
1619575702.183245	158.0
1619575702.197263	158.0
1619575702.211247	158.0
1619575702.224559	158.0
1619575702.238321	158.0
1619575702.252385	158.0
1619575702.266888	158.0
1619575702.280957	158.0
1619575702.29472	158.0
1619575702.308958	158.0
1619575702.322569	158.0
1619575702.336585	159.0
1619575702.351595	159.0
1619575702.365564	159.0
1619575702.379591	159.0
1619575702.393976	159.0
1619575702.408531	159.0
1619575702.422601	159.0
1619575702.438169	159.0
1619575702.453206	159.0
1619575702.467188	159.0
1619575702.48298	159.0
1619575702.497437	159.0
1619575702.512131	159.0
1619575702.52572	160.0
1619575702.539368	160.0
1619575702.553747	160.0
1619575702.567835	160.0
1619575702.581247	160.0
1619575702.594873	160.0
1619575702.609493	160.0
1619575702.623508	160.0
1619575702.637013	160.0
1619575702.651042	160.0
1619575702.664473	160.0
1619575702.678745	160.0
1619575702.692767	160.0
1619575702.706985	160.0
1619575702.720746	161.0
1619575702.734872	161.0
1619575702.749401	161.0
1619575702.763462	161.0
1619575702.777479	161.0
1619575702.791176	161.0
1619575702.805134	161.0
1619575702.818825	161.0
1619575702.832498	161.0
1619575702.8468	161.0
1619575702.860957	161.0
1619575702.874947	161.0
1619575702.889171	161.0
1619575702.903382	161.0
1619575702.917429	162.0
1619575702.931657	162.0
1619575702.945889	162.0
1619575702.959542	162.0
1619575702.973637	162.0
1619575702.987853	162.0
1619575703.003013	162.0
1619575703.017076	162.0
1619575703.030906	162.0
1619575703.044705	162.0
1619575703.059304	162.0
1619575703.073748	162.0
1619575703.087528	162.0
1619575703.10212	162.0
1619575703.115732	163.0
1619575703.130365	163.0
1619575703.144969	163.0
1619575703.15952	163.0
1619575703.173568	163.0
1619575703.187723	163.0
1619575703.201437	163.0
1619575703.21514	163.0
1619575703.229833	163.0
1619575703.244444	163.0
1619575703.258594	163.0
1619575703.272709	163.0
1619575703.286286	163.0
1619575703.300485	164.0
1619575703.314843	164.0
1619575703.329783	164.0
1619575703.343836	164.0
1619575703.357714	164.0
1619575703.371382	164.0
1619575703.385485	164.0
1619575703.399042	164.0
1619575703.413135	164.0
1619575703.426991	164.0
1619575703.440892	164.0
1619575703.454966	164.0
1619575703.468742	164.0
1619575703.483395	164.0
1619575703.497387	164.0
1619575703.511176	165.0
1619575703.52503	165.0
1619575703.538731	165.0
1619575703.554745	165.0
1619575703.569208	165.0
1619575703.58357	165.0
1619575703.598265	165.0
1619575703.61309	165.0
1619575703.627985	165.0
1619575703.642634	165.0
1619575703.657061	165.0
1619575703.672623	165.0
1619575703.688382	165.0
1619575703.702794	166.0
1619575703.716804	166.0
1619575703.731242	166.0
1619575703.746021	166.0
1619575703.760814	166.0
1619575703.774282	166.0
1619575703.789024	166.0
1619575703.802942	166.0
1619575703.816895	166.0
1619575703.830933	166.0
1619575703.845038	166.0
1619575703.859597	166.0
1619575703.874144	166.0
1619575703.888804	166.0
1619575703.902696	167.0
1619575703.916686	167.0
1619575703.931076	167.0
1619575703.945481	167.0
1619575703.959786	167.0
1619575703.974134	167.0
1619575703.988381	167.0
1619575704.002754	167.0
1619575704.017334	167.0
1619575704.031744	167.0
1619575704.046073	167.0
1619575704.060015	167.0
1619575704.074348	167.0
1619575704.088632	167.0
1619575704.102638	168.0
1619575704.116775	168.0
1619575704.130457	168.0
1619575704.143958	168.0
1619575704.1581	168.0
1619575704.17198	168.0
1619575704.186106	168.0
1619575704.20009	168.0
1619575704.214231	168.0
1619575704.228458	168.0
1619575704.242574	168.0
1619575704.257258	168.0
1619575704.271938	168.0
1619575704.286446	168.0
1619575704.301036	168.0
1619575704.314964	169.0
1619575704.329197	169.0
1619575704.343678	169.0
1619575704.357649	169.0
1619575704.37188	169.0
1619575704.386581	169.0
1619575704.402348	169.0
1619575704.416824	169.0
1619575704.430958	169.0
1619575704.444818	169.0
1619575704.458704	169.0
1619575704.472828	169.0
1619575704.486681	169.0
1619575704.500527	169.0
1619575704.513903	170.0
1619575704.527517	170.0
1619575704.541969	170.0
1619575704.555706	170.0
1619575704.570036	170.0
1619575704.584499	170.0
1619575704.598005	170.0
1619575704.612312	170.0
1619575704.626083	170.0
1619575704.639831	170.0
1619575704.654346	170.0
1619575704.668348	170.0
1619575704.682269	170.0
1619575704.69642	170.0
1619575704.710267	170.0
1619575704.725015	171.0
1619575704.738823	171.0
1619575704.752114	171.0
1619575704.766912	171.0
1619575704.781635	171.0
1619575704.795392	171.0
1619575704.810144	171.0
1619575704.824308	171.0
1619575704.83995	171.0
1619575704.854531	171.0
1619575704.869599	171.0
1619575704.883754	171.0
1619575704.898224	171.0
1619575704.912772	171.0
1619575704.927259	172.0
1619575704.942193	172.0
1619575704.956163	172.0
1619575704.971026	172.0
1619575704.984944	172.0
1619575704.998515	172.0
1619575705.013167	172.0
1619575705.02744	172.0
1619575705.041979	172.0
