1619607333.209538, 0
1619607333.223131, 0
1619607333.237639, 2
1619607333.251712, 0
1619607333.266732, 3
1619607333.280690, 0
1619607333.294740, 6
1619607333.308729, 6
1619607333.322820, 9
1619607333.336870, 9
1619607333.352032, 10
1619607333.365843, 9
1619607333.379938, 9
1619607333.392870, 9
1619607333.405991, 5
1619607333.420008, 7
1619607333.433002, 5
1619607333.447045, 9
1619607333.460265, 9
1619607333.474088, 7
1619607333.488198, 7
1619607333.502189, 1
1619607333.516245, 5
1619607333.530281, 3
1619607333.543315, 3
1619607333.557325, 2
1619607333.571701, 3
1619607333.586426, 3
1619607333.601444, 2
1619607333.615677, 3
1619607333.630574, 4
1619607333.645671, 4
1619607333.659633, 4
1619607333.674701, 5
1619607333.688740, 5
1619607333.702816, 5
1619607333.716782, 5
1619607333.730770, 4
1619607333.743892, 5
1619607333.757907, 6
1619607333.772008, 6
1619607333.785904, 7
1619607333.798885, 7
1619607333.813950, 7
1619607333.829525, 9
1619607333.843033, 9
1619607333.857011, 8
1619607333.870039, 7
1619607333.884308, 9
1619607333.899361, 8
1619607333.914105, 8
1619607333.928205, 9
1619607333.942244, 8
1619607333.956364, 9
1619607333.970483, 9
1619607333.984355, 9
1619607333.998487, 9
1619607334.011689, 10
1619607334.025632, 10
1619607334.039886, 9
1619607334.054788, 10
1619607334.068872, 9
1619607334.082794, 4
1619607334.096835, 3
1619607334.110873, 1
1619607334.124887, 2
1619607334.138253, 2
1619607334.152404, 1
1619607334.165645, 2
1619607334.179478, 1
1619607334.192302, 2
1619607334.206385, 2
1619607334.220223, 2
1619607334.233885, 1
1619607334.248012, 1
1619607334.261924, 2
1619607334.276348, 3
1619607334.289862, 2
1619607334.304322, 2
1619607334.318513, 4
1619607334.332108, 3
1619607334.345631, 2
1619607334.359208, 3
1619607334.373078, 3
1619607334.386594, 4
1619607334.400111, 3
1619607334.413678, 4
1619607334.428184, 4
1619607334.441559, 4
1619607334.454524, 6
1619607334.467400, 4
1619607334.480946, 5
1619607334.494736, 4
1619607334.508341, 5
1619607334.522561, 5
1619607334.535485, 6
1619607334.549674, 6
1619607334.563872, 6
1619607334.578032, 7
1619607334.591668, 8
1619607334.605210, 8
1619607334.619649, 7
1619607334.633084, 8
1619607334.646729, 8
1619607334.661052, 9
1619607334.675474, 7
1619607334.689038, 8
1619607334.703795, 9
1619607334.718041, 9
1619607334.731830, 10
1619607334.745390, 8
1619607334.758418, 7
1619607334.772723, 8
1619607334.787320, 8
1619607334.800821, 5
1619607334.815172, 2
1619607334.828611, 2
1619607334.842176, 3
1619607334.856488, 4
1619607334.870184, 3
1619607334.885072, 2
1619607334.898078, 3
1619607334.911464, 3
1619607334.929677, 3
1619607334.943958, 4
1619607334.957466, 4
1619607334.970418, 5
1619607334.983282, 6
1619607334.996614, 5
1619607335.009397, 6
1619607335.023812, 6
1619607335.038142, 7
1619607335.051768, 6
1619607335.067517, 6
1619607335.081805, 8
1619607335.094584, 7
1619607335.109110, 9
1619607335.122640, 8
1619607335.136218, 7
1619607335.150035, 8
1619607335.163643, 8
1619607335.177324, 8
1619607335.191571, 8
1619607335.205964, 8
1619607335.220290, 8
1619607335.234703, 9
1619607335.249105, 9
1619607335.263015, 9
1619607335.277063, 9
1619607335.290240, 10
1619607335.304380, 9
1619607335.317664, 9
1619607335.331842, 9
1619607335.345712, 9
1619607335.358892, 8
1619607335.372582, 8
1619607335.387031, 2
1619607335.400237, 3
1619607335.413911, 2
1619607335.426585, 2
1619607335.439441, 2
1619607335.452871, 2
1619607335.466787, 3
1619607335.480379, 4
1619607335.493612, 3
1619607335.507790, 4
1619607335.521568, 4
1619607335.534918, 4
1619607335.548094, 4
1619607335.560767, 5
1619607335.574649, 5
1619607335.587920, 6
1619607335.602643, 5
1619607335.617247, 6
1619607335.631673, 6
1619607335.646334, 6
1619607335.659876, 7
1619607335.673350, 6
1619607335.686571, 7
1619607335.700138, 7
1619607335.713332, 7
1619607335.727059, 7
1619607335.740472, 9
1619607335.754356, 9
1619607335.768947, 8
1619607335.783007, 10
1619607335.796908, 8
1619607335.810149, 9
1619607335.824649, 9
1619607335.838469, 10
1619607335.852363, 9
1619607335.865821, 9
1619607335.879630, 9
1619607335.893487, 9
1619607335.906501, 9
1619607335.920600, 5
1619607335.933864, 4
1619607335.947207, 1
1619607335.961289, 4
1619607335.976036, 4
1619607335.989897, 3
1619607336.004262, 3
1619607336.017511, 4
1619607336.030693, 4
1619607336.044569, 3
1619607336.058981, 3
1619607336.072761, 4
1619607336.086565, 4
1619607336.099813, 5
1619607336.113652, 6
1619607336.129279, 5
1619607336.143729, 5
1619607336.157521, 6
1619607336.171387, 6
1619607336.185754, 7
1619607336.200157, 7
1619607336.215158, 7
1619607336.228372, 8
1619607336.241634, 7
1619607336.255461, 7
1619607336.269309, 8
1619607336.283090, 8
1619607336.296937, 9
1619607336.310154, 8
1619607336.323099, 9
1619607336.337157, 8
1619607336.350813, 10
1619607336.364819, 10
1619607336.378631, 9
1619607336.392420, 9
1619607336.406294, 9
1619607336.420147, 10
1619607336.434520, 4
1619607336.448364, 4
1619607336.462751, 3
1619607336.476708, 4
1619607336.490046, 4
1619607336.505107, 4
1619607336.518525, 4
1619607336.532168, 3
1619607336.545902, 4
1619607336.559246, 3
1619607336.572967, 4
1619607336.587450, 5
1619607336.602395, 4
1619607336.616841, 5
1619607336.631852, 5
1619607336.645075, 5
1619607336.658333, 6
1619607336.672096, 5
1619607336.685387, 6
1619607336.699228, 6
1619607336.713149, 6
1619607336.727624, 7
1619607336.740796, 7
1619607336.753601, 7
1619607336.766919, 6
1619607336.780634, 8
1619607336.793869, 9
1619607336.806499, 8
1619607336.819588, 7
1619607336.833515, 9
1619607336.846853, 8
1619607336.860613, 9
1619607336.874544, 9
1619607336.888303, 9
1619607336.902750, 9
1619607336.916508, 9
1619607336.929704, 10
1619607336.942931, 10
1619607336.956809, 10
1619607336.970150, 10
1619607336.984408, 9
1619607336.997991, 10
1619607337.011426, 9
1619607337.024610, 3
1619607337.037838, 3
1619607337.051718, 2
1619607337.064897, 3
1619607337.079337, 5
1619607337.093141, 3
1619607337.106354, 4
1619607337.120142, 3
1619607337.133970, 4
1619607337.147186, 4
1619607337.160437, 6
1619607337.176053, 6
1619607337.189921, 5
1619607337.204987, 6
1619607337.220015, 6
1619607337.234069, 6
1619607337.247619, 7
1619607337.262103, 6
1619607337.275643, 8
1619607337.289693, 7
1619607337.303737, 7
1619607337.317183, 8
1619607337.330699, 8
1619607337.343868, 8
1619607337.357769, 8
1619607337.371799, 8
1619607337.384790, 9
1619607337.398340, 9
1619607337.411830, 8
1619607337.424909, 9
1619607337.439405, 10
1619607337.453442, 10
1619607337.467805, 9
1619607337.483485, 10
1619607337.497454, 9
1619607337.511541, 9
1619607337.525480, 9
1619607337.539485, 9
1619607337.553013, 9
1619607337.566063, 8
1619607337.579631, 2
1619607337.593603, 3
1619607337.607655, 2
1619607337.621118, 3
1619607337.634654, 2
1619607337.649166, 2
1619607337.663175, 3
1619607337.677738, 3
1619607337.691779, 3
1619607337.705733, 5
1619607337.719859, 3
1619607337.733776, 5
1619607337.747320, 4
1619607337.760624, 4
1619607337.775192, 6
1619607337.789479, 6
1619607337.803285, 5
1619607337.817269, 7
1619607337.830577, 6
1619607337.845057, 7
1619607337.858696, 7
1619607337.873150, 7
1619607337.887190, 7
1619607337.900189, 7
1619607337.913514, 8
1619607337.926798, 8
1619607337.941882, 9
1619607337.956428, 9
1619607337.970477, 9
1619607337.983642, 9
1619607337.997844, 8
1619607338.011375, 10
1619607338.024341, 9
1619607338.037516, 9
1619607338.050792, 8
1619607338.063340, 9
1619607338.076433, 9
1619607338.089071, 8
1619607338.102621, 3
1619607338.116144, 5
1619607338.129638, 2
1619607338.143194, 3
1619607338.156376, 3
1619607338.169110, 3
1619607338.182634, 4
1619607338.196307, 4
1619607338.209666, 5
1619607338.223313, 3
1619607338.236534, 4
1619607338.249803, 4
1619607338.262810, 4
1619607338.276339, 5
1619607338.289350, 5
1619607338.302535, 5
1619607338.316034, 5
1619607338.328827, 6
1619607338.341577, 7
1619607338.354633, 6
1619607338.367858, 6
1619607338.381267, 7
1619607338.394759, 7
1619607338.408317, 8
1619607338.422209, 8
1619607338.435665, 8
1619607338.449147, 7
1619607338.462719, 8
1619607338.475609, 9
1619607338.488545, 8
1619607338.501549, 8
1619607338.514295, 8
1619607338.527951, 9
1619607338.541074, 9
1619607338.554618, 9
1619607338.569435, 9
1619607338.582718, 10
1619607338.596762, 10
1619607338.609872, 9
1619607338.624321, 8
1619607338.638115, 10
1619607338.651780, 9
1619607338.665579, 7
1619607338.679791, 3
1619607338.694108, 2
1619607338.707791, 4
1619607338.722114, 4
1619607338.736189, 2
1619607338.750232, 3
1619607338.763698, 3
1619607338.778264, 3
1619607338.792262, 4
1619607338.805801, 5
1619607338.819320, 5
1619607338.833357, 4
1619607338.846791, 5
1619607338.860816, 4
1619607338.874411, 6
1619607338.888861, 6
1619607338.903528, 6
1619607338.916888, 7
1619607338.929929, 6
1619607338.943982, 7
1619607338.957960, 7
1619607338.970956, 7
1619607338.983997, 7
1619607338.997547, 8
1619607339.011071, 7
1619607339.025033, 7
1619607339.038039, 8
1619607339.052065, 8
1619607339.066651, 8
1619607339.081106, 8
1619607339.096380, 8
1619607339.109906, 9
1619607339.123304, 9
1619607339.137806, 10
1619607339.152407, 9
1619607339.167095, 9
1619607339.181092, 10
1619607339.194805, 10
1619607339.208849, 10
1619607339.223766, 9
1619607339.237315, 9
1619607339.251413, 10
1619607339.265299, 7
1619607339.278592, 2
1619607339.292131, 3
1619607339.305693, 3
1619607339.318682, 3
1619607339.332499, 4
1619607339.346528, 4
1619607339.360475, 4
1619607339.373715, 4
1619607339.387819, 4
1619607339.401810, 4
1619607339.416336, 5
1619607339.429346, 5
1619607339.442936, 5
1619607339.457891, 5
1619607339.470955, 5
1619607339.484554, 6
1619607339.498166, 6
1619607339.511760, 7
1619607339.525769, 7
1619607339.539059, 8
1619607339.552989, 8
1619607339.567109, 8
1619607339.581077, 8
1619607339.594055, 7
1619607339.607075, 7
1619607339.619934, 9
1619607339.633230, 8
1619607339.646771, 8
1619607339.660324, 9
1619607339.673877, 9
1619607339.687367, 8
1619607339.700890, 10
1619607339.714437, 9
1619607339.727981, 10
1619607339.742470, 9
1619607339.755888, 10
1619607339.768904, 9
1619607339.781809, 9
1619607339.795594, 10
1619607339.808520, 9
1619607339.821083, 7
1619607339.834532, 3
1619607339.848595, 2
1619607339.861564, 3
1619607339.875085, 3
1619607339.889260, 3
1619607339.902107, 3
1619607339.915133, 3
1619607339.929009, 3
1619607339.942068, 3
1619607339.955451, 3
1619607339.968372, 3
1619607339.981260, 4
1619607339.995572, 5
1619607340.009154, 6
1619607340.022589, 5
1619607340.036227, 6
1619607340.049486, 5
1619607340.063548, 6
1619607340.077034, 6
1619607340.090660, 7
1619607340.105060, 6
1619607340.119022, 6
1619607340.132325, 6
1619607340.146533, 8
1619607340.160689, 9
1619607340.174019, 7
1619607340.188454, 8
1619607340.202025, 8
1619607340.215486, 8
1619607340.229963, 8
1619607340.243509, 8
1619607340.257068, 9
1619607340.271127, 9
1619607340.284605, 10
1619607340.297987, 9
1619607340.310974, 9
1619607340.324018, 10
1619607340.337028, 9
1619607340.350018, 10
1619607340.362681, 10
1619607340.375700, 9
1619607340.389219, 9
1619607340.402406, 9
1619607340.415443, 6
1619607340.428973, 4
1619607340.442953, 2
1619607340.456508, 2
1619607340.470101, 2
1619607340.484344, 2
1619607340.498423, 3
1619607340.512313, 3
1619607340.525657, 3
1619607340.539203, 4
1619607340.553167, 4
1619607340.566712, 4
