time	cwnd
1619575594.237108	21.0
1619575594.251084	22.0
1619575594.264879	22.0
1619575594.278621	23.0
1619575594.292436	23.0
1619575594.306977	24.0
1619575594.321339	24.0
1619575594.334688	25.0
1619575594.349147	25.0
1619575594.362991	26.0
1619575594.377265	26.0
1619575594.39114	27.0
1619575594.404873	27.0
1619575594.41931	27.0
1619575594.433124	28.0
1619575594.447556	28.0
1619575594.462676	29.0
1619575594.477534	29.0
1619575594.491921	30.0
1619575594.506368	30.0
1619575594.521336	30.0
1619575594.535188	31.0
1619575594.550041	31.0
1619575594.56391	32.0
1619575594.57744	32.0
1619575594.590951	32.0
1619575594.605022	33.0
1619575594.618843	33.0
1619575594.632955	33.0
1619575594.64671	28.0
1619575594.660539	23.0
1619575594.673995	16.0
1619575594.688407	16.0
1619575594.702215	16.0
1619575594.716163	17.0
1619575594.730247	18.0
1619575594.744671	18.0
1619575594.758693	19.0
1619575594.772329	20.0
1619575594.786943	20.0
1619575594.801246	21.0
1619575594.815016	21.0
1619575594.830057	22.0
1619575594.844504	22.0
1619575594.858926	23.0
1619575594.871989	23.0
1619575594.886593	24.0
1619575594.902025	24.0
1619575594.916414	25.0
1619575594.930624	25.0
1619575594.945354	26.0
1619575594.960042	26.0
1619575594.973939	27.0
1619575594.989067	27.0
1619575595.004456	28.0
1619575595.018518	28.0
1619575595.033094	29.0
1619575595.046786	29.0
1619575595.061191	29.0
1619575595.075223	30.0
1619575595.088957	30.0
1619575595.103191	30.0
1619575595.117525	31.0
1619575595.131918	31.0
1619575595.145222	32.0
1619575595.15945	32.0
1619575595.17339	32.0
1619575595.187186	33.0
1619575595.201671	33.0
1619575595.215318	33.0
1619575595.228612	34.0
1619575595.242708	26.0
1619575595.257202	21.0
1619575595.271571	17.0
1619575595.285384	17.0
1619575595.299591	18.0
1619575595.313725	19.0
1619575595.327779	19.0
1619575595.341919	20.0
1619575595.355615	20.0
1619575595.370111	21.0
1619575595.384528	21.0
1619575595.399375	22.0
1619575595.413254	22.0
1619575595.427393	23.0
1619575595.441816	24.0
1619575595.456776	24.0
1619575595.471149	25.0
1619575595.486019	25.0
1619575595.501004	26.0
1619575595.515571	26.0
1619575595.529581	26.0
1619575595.545695	27.0
1619575595.56183	27.0
1619575595.576932	28.0
1619575595.591334	28.0
1619575595.605163	29.0
1619575595.619648	29.0
1619575595.633474	29.0
1619575595.647937	30.0
1619575595.661826	30.0
1619575595.675864	31.0
1619575595.69067	31.0
1619575595.704515	31.0
1619575595.719505	32.0
1619575595.733424	32.0
1619575595.748165	33.0
1619575595.762105	33.0
1619575595.776596	33.0
1619575595.790994	34.0
1619575595.806125	27.0
1619575595.821222	20.0
1619575595.836462	17.0
1619575595.851494	17.0
1619575595.866352	18.0
1619575595.880744	19.0
1619575595.894953	19.0
1619575595.908637	20.0
1619575595.922633	20.0
1619575595.936421	21.0
1619575595.950375	22.0
1619575595.965292	22.0
1619575595.978673	23.0
1619575595.993097	23.0
1619575596.007647	24.0
1619575596.022434	24.0
1619575596.037457	25.0
1619575596.05233	25.0
1619575596.067298	26.0
1619575596.082906	26.0
1619575596.097777	27.0
1619575596.112889	27.0
1619575596.127137	27.0
1619575596.140945	28.0
1619575596.154883	28.0
1619575596.169259	29.0
1619575596.183637	29.0
1619575596.197491	29.0
1619575596.211308	30.0
1619575596.225709	30.0
1619575596.240655	31.0
1619575596.254618	31.0
1619575596.268892	31.0
1619575596.283868	32.0
1619575596.298831	32.0
1619575596.312722	33.0
1619575596.32706	33.0
1619575596.342053	33.0
1619575596.356989	34.0
1619575596.371413	34.0
1619575596.385703	34.0
1619575596.400461	29.0
1619575596.413893	24.0
1619575596.427864	17.0
1619575596.44153	17.0
1619575596.455104	17.0
1619575596.469205	18.0
1619575596.482403	18.0
1619575596.496769	19.0
1619575596.511186	20.0
1619575596.524955	20.0
1619575596.539953	21.0
1619575596.553825	21.0
1619575596.567212	22.0
1619575596.581159	22.0
1619575596.594839	23.0
1619575596.608944	23.0
1619575596.622292	24.0
1619575596.636832	24.0
1619575596.650811	25.0
1619575596.66488	25.0
1619575596.678979	26.0
1619575596.693215	26.0
1619575596.707627	27.0
1619575596.721566	27.0
1619575596.73575	27.0
1619575596.748823	28.0
1619575596.762805	28.0
1619575596.776964	29.0
1619575596.791465	29.0
1619575596.805087	29.0
1619575596.818921	30.0
1619575596.833346	30.0
1619575596.848133	31.0
1619575596.861961	31.0
1619575596.875944	31.0
1619575596.889693	32.0
1619575596.903045	32.0
1619575596.916887	32.0
1619575596.930707	33.0
1619575596.94432	33.0
1619575596.959337	33.0
1619575596.973733	25.0
1619575596.98873	20.0
1619575597.00322	16.0
1619575597.017675	16.0
1619575597.032272	17.0
1619575597.047266	18.0
1619575597.061413	18.0
1619575597.075745	19.0
1619575597.08984	19.0
1619575597.103352	20.0
1619575597.117454	21.0
1619575597.13091	21.0
1619575597.145566	22.0
1619575597.159696	22.0
1619575597.173624	23.0
1619575597.187666	23.0
1619575597.202342	24.0
1619575597.216432	24.0
1619575597.230455	25.0
1619575597.244478	25.0
1619575597.258095	26.0
1619575597.272	26.0
1619575597.285912	26.0
1619575597.29992	27.0
1619575597.313953	27.0
1619575597.32833	28.0
1619575597.343677	28.0
1619575597.357806	29.0
1619575597.371464	29.0
1619575597.385523	29.0
1619575597.400223	30.0
1619575597.414133	30.0
1619575597.427669	31.0
1619575597.441849	31.0
1619575597.455765	31.0
1619575597.47017	32.0
1619575597.484041	32.0
1619575597.497439	32.0
1619575597.512031	33.0
1619575597.526055	33.0
1619575597.540387	26.0
1619575597.554859	20.0
1619575597.569288	16.0
1619575597.58295	16.0
1619575597.597019	17.0
1619575597.611684	17.0
1619575597.625484	18.0
1619575597.638901	19.0
1619575597.653347	19.0
1619575597.667285	20.0
1619575597.681676	20.0
1619575597.695119	21.0
1619575597.70956	21.0
1619575597.722974	22.0
1619575597.737286	22.0
1619575597.751218	23.0
1619575597.764693	24.0
1619575597.780014	24.0
1619575597.793423	24.0
1619575597.807311	25.0
1619575597.82151	25.0
1619575597.835326	26.0
1619575597.849659	26.0
1619575597.863371	27.0
1619575597.877509	27.0
1619575597.89204	28.0
1619575597.906221	28.0
1619575597.921135	28.0
1619575597.934488	29.0
1619575597.948357	29.0
1619575597.962705	30.0
1619575597.976436	30.0
1619575597.990903	30.0
1619575598.005381	31.0
1619575598.020359	31.0
1619575598.034335	32.0
1619575598.048938	32.0
1619575598.063992	32.0
1619575598.078328	33.0
1619575598.092722	33.0
1619575598.107069	33.0
1619575598.12096	26.0
1619575598.134829	19.0
1619575598.149907	16.0
1619575598.164375	16.0
1619575598.178383	17.0
1619575598.193001	17.0
1619575598.206954	18.0
1619575598.220973	19.0
1619575598.235384	19.0
1619575598.249007	20.0
1619575598.263453	21.0
1619575598.277328	21.0
1619575598.291684	22.0
1619575598.305539	22.0
1619575598.319977	23.0
1619575598.334302	23.0
1619575598.348159	24.0
1619575598.364003	24.0
1619575598.378526	25.0
1619575598.393802	25.0
1619575598.409116	26.0
1619575598.423048	26.0
1619575598.437588	27.0
1619575598.451613	27.0
1619575598.465479	27.0
1619575598.479781	28.0
1619575598.493644	28.0
1619575598.507221	29.0
1619575598.521269	29.0
1619575598.535158	30.0
1619575598.549353	30.0
1619575598.563914	30.0
1619575598.578627	31.0
1619575598.59365	31.0
1619575598.608273	31.0
1619575598.622769	32.0
1619575598.637621	32.0
1619575598.652565	33.0
1619575598.667035	33.0
1619575598.682664	33.0
1619575598.696502	30.0
1619575598.710109	25.0
1619575598.724437	19.0
1619575598.738761	17.0
1619575598.753168	17.0
1619575598.766846	18.0
1619575598.780406	19.0
1619575598.794055	19.0
1619575598.808168	20.0
1619575598.822287	21.0
1619575598.836611	21.0
1619575598.850413	22.0
1619575598.864518	22.0
1619575598.878676	23.0
1619575598.892498	23.0
1619575598.906872	24.0
1619575598.920784	24.0
1619575598.934635	25.0
1619575598.949917	25.0
1619575598.963343	26.0
1619575598.97746	26.0
1619575598.991383	26.0
1619575599.005069	27.0
1619575599.019359	27.0
1619575599.03299	28.0
1619575599.047223	28.0
1619575599.062144	29.0
1619575599.077058	29.0
1619575599.090916	29.0
1619575599.104795	30.0
1619575599.119194	30.0
1619575599.132971	30.0
1619575599.147397	31.0
1619575599.161542	31.0
1619575599.175957	32.0
1619575599.189752	32.0
1619575599.204379	32.0
1619575599.219138	33.0
1619575599.233357	33.0
1619575599.24784	33.0
1619575599.261788	34.0
1619575599.275571	27.0
1619575599.28994	21.0
1619575599.304361	17.0
1619575599.318162	17.0
1619575599.331943	18.0
1619575599.346575	19.0
1619575599.360292	19.0
1619575599.374193	20.0
1619575599.387973	20.0
1619575599.401326	21.0
1619575599.415757	21.0
1619575599.42981	22.0
1619575599.444952	23.0
1619575599.46035	23.0
1619575599.475768	24.0
1619575599.490756	24.0
1619575599.504863	25.0
1619575599.520439	25.0
1619575599.534728	26.0
1619575599.54883	26.0
1619575599.564543	27.0
1619575599.578867	27.0
1619575599.593385	27.0
1619575599.607408	28.0
1619575599.621796	28.0
1619575599.635953	29.0
1619575599.649764	29.0
1619575599.664228	29.0
1619575599.678541	30.0
1619575599.692374	30.0
1619575599.705928	31.0
1619575599.719922	31.0
1619575599.733357	31.0
1619575599.746943	32.0
1619575599.761405	32.0
1619575599.775304	32.0
1619575599.789269	33.0
1619575599.803427	33.0
1619575599.818025	33.0
1619575599.831923	25.0
1619575599.846216	19.0
1619575599.860361	16.0
1619575599.874775	16.0
1619575599.888753	17.0
1619575599.903784	18.0
1619575599.918289	18.0
1619575599.933269	19.0
1619575599.947562	20.0
1619575599.962543	20.0
1619575599.976844	21.0
1619575599.990932	21.0
1619575600.005107	22.0
1619575600.020125	22.0
1619575600.035076	23.0
1619575600.049499	23.0
1619575600.063956	24.0
1619575600.077808	24.0
1619575600.092177	25.0
1619575600.10627	25.0
1619575600.119834	26.0
1619575600.134253	26.0
1619575600.148926	27.0
1619575600.162749	27.0
1619575600.177784	28.0
1619575600.192318	28.0
1619575600.207886	29.0
1619575600.222948	29.0
1619575600.237211	29.0
1619575600.251679	30.0
1619575600.266977	30.0
1619575600.281569	31.0
1619575600.294939	31.0
1619575600.308988	31.0
1619575600.322869	32.0
1619575600.337003	32.0
1619575600.350909	32.0
1619575600.364784	33.0
1619575600.379538	33.0
1619575600.393761	33.0
1619575600.408555	34.0
1619575600.422837	31.0
1619575600.437168	25.0
1619575600.450915	20.0
1619575600.465187	16.0
1619575600.479423	17.0
1619575600.493562	17.0
1619575600.507474	18.0
1619575600.521201	18.0
1619575600.536143	19.0
1619575600.54988	20.0
1619575600.563094	20.0
1619575600.577198	21.0
1619575600.592189	21.0
1619575600.606356	22.0
1619575600.620477	22.0
1619575600.635377	23.0
1619575600.649882	23.0
1619575600.664857	24.0
1619575600.679286	24.0
1619575600.693785	25.0
1619575600.708069	25.0
1619575600.722469	26.0
1619575600.737543	26.0
1619575600.752635	27.0
1619575600.767879	27.0
1619575600.782954	28.0
1619575600.797454	28.0
1619575600.812247	29.0
1619575600.826694	29.0
1619575600.841412	29.0
1619575600.856187	30.0
1619575600.870207	30.0
1619575600.884442	31.0
1619575600.899329	31.0
1619575600.913865	31.0
1619575600.928299	32.0
1619575600.943338	32.0
1619575600.95855	33.0
1619575600.973137	33.0
1619575600.988784	33.0
1619575601.003503	29.0
1619575601.017382	23.0
1619575601.03303	18.0
1619575601.047735	16.0
1619575601.062352	17.0
1619575601.07576	17.0
1619575601.089538	18.0
1619575601.102913	18.0
1619575601.117803	19.0
1619575601.131439	20.0
1619575601.14598	20.0
1619575601.159994	21.0
1619575601.174785	22.0
1619575601.19022	22.0
1619575601.204509	23.0
1619575601.219064	23.0
1619575601.232847	24.0
1619575601.246747	24.0
1619575601.260567	24.0
1619575601.275065	25.0
1619575601.288912	25.0
1619575601.303157	26.0
1619575601.318657	26.0
1619575601.334107	27.0
1619575601.348393	27.0
1619575601.363133	28.0
1619575601.377973	28.0
1619575601.39237	29.0
1619575601.407153	29.0
1619575601.421154	29.0
1619575601.435591	30.0
1619575601.449389	30.0
1619575601.463051	31.0
1619575601.476773	31.0
1619575601.490688	31.0
1619575601.50516	32.0
1619575601.51901	32.0
1619575601.533693	32.0
1619575601.547703	33.0
1619575601.561138	33.0
1619575601.575693	33.0
1619575601.589135	27.0
1619575601.603507	22.0
1619575601.617663	17.0
1619575601.631941	17.0
1619575601.645479	18.0
1619575601.659469	18.0
1619575601.673351	19.0
1619575601.688001	20.0
1619575601.702436	20.0
1619575601.718429	21.0
1619575601.733317	21.0
1619575601.748311	22.0
1619575601.763268	23.0
1619575601.778387	23.0
1619575601.792794	24.0
1619575601.807292	24.0
1619575601.822705	25.0
1619575601.83658	25.0
1619575601.850411	26.0
1619575601.864268	26.0
1619575601.878456	26.0
1619575601.892445	27.0
1619575601.906569	27.0
1619575601.921295	28.0
1619575601.935595	28.0
1619575601.949216	29.0
1619575601.963315	29.0
1619575601.977672	29.0
1619575601.99203	30.0
1619575602.007012	30.0
1619575602.022468	31.0
1619575602.037403	31.0
1619575602.052394	31.0
1619575602.067243	32.0
1619575602.083029	32.0
1619575602.096934	33.0
1619575602.110799	33.0
1619575602.124554	33.0
1619575602.13852	29.0
1619575602.152236	23.0
1619575602.166121	18.0
1619575602.179983	16.0
1619575602.194285	16.0
1619575602.208314	17.0
1619575602.221929	18.0
1619575602.235963	18.0
1619575602.25047	19.0
1619575602.263881	19.0
1619575602.277766	20.0
1619575602.292702	21.0
1619575602.30639	21.0
1619575602.321833	22.0
1619575602.336711	22.0
1619575602.35104	23.0
1619575602.365393	23.0
1619575602.379215	24.0
1619575602.393651	24.0
1619575602.409149	25.0
1619575602.424208	25.0
1619575602.438893	26.0
1619575602.453828	26.0
1619575602.468484	27.0
1619575602.48245	27.0
1619575602.496963	28.0
1619575602.510938	28.0
1619575602.525731	29.0
1619575602.539522	29.0
1619575602.553175	29.0
1619575602.566609	30.0
1619575602.580311	30.0
1619575602.594214	30.0
1619575602.608543	31.0
1619575602.622409	31.0
1619575602.636797	32.0
1619575602.650645	32.0
1619575602.664515	32.0
1619575602.678345	33.0
1619575602.693086	33.0
1619575602.707601	33.0
1619575602.721671	34.0
1619575602.736286	30.0
1619575602.750079	24.0
1619575602.764058	19.0
1619575602.777723	17.0
1619575602.791733	18.0
1619575602.805487	18.0
1619575602.819752	19.0
1619575602.834244	19.0
1619575602.84927	20.0
1619575602.864079	21.0
1619575602.877346	21.0
1619575602.891432	22.0
1619575602.90539	22.0
1619575602.918826	23.0
1619575602.93319	23.0
1619575602.947061	24.0
1619575602.960893	24.0
1619575602.974671	25.0
1619575602.989085	25.0
1619575603.003465	26.0
1619575603.017315	26.0
1619575603.03172	27.0
1619575603.045627	27.0
1619575603.060574	27.0
1619575603.075274	28.0
1619575603.089565	28.0
1619575603.104088	29.0
1619575603.118725	29.0
1619575603.133931	30.0
1619575603.149047	30.0
1619575603.16266	30.0
1619575603.176449	31.0
1619575603.190199	31.0
1619575603.203931	31.0
1619575603.217236	32.0
1619575603.231355	32.0
1619575603.245789	33.0
1619575603.25973	33.0
1619575603.27349	33.0
1619575603.287165	29.0
1619575603.302637	24.0
1619575603.316426	18.0
1619575603.330865	16.0
1619575603.34463	16.0
1619575603.35806	17.0
1619575603.371996	17.0
1619575603.385349	18.0
1619575603.399694	19.0
1619575603.413846	19.0
1619575603.427368	20.0
1619575603.441705	20.0
1619575603.455224	21.0
1619575603.468999	21.0
1619575603.483005	22.0
1619575603.497339	23.0
1619575603.511309	23.0
1619575603.525042	23.0
1619575603.538947	24.0
1619575603.553283	25.0
1619575603.568333	25.0
1619575603.582872	26.0
1619575603.597171	26.0
1619575603.612797	27.0
1619575603.628141	27.0
1619575603.64311	27.0
1619575603.658019	28.0
1619575603.671602	28.0
1619575603.685542	29.0
1619575603.700614	29.0
1619575603.714463	29.0
1619575603.72832	30.0
1619575603.742262	30.0
1619575603.755911	31.0
1619575603.769445	31.0
1619575603.783066	31.0
1619575603.79674	32.0
1619575603.810496	32.0
1619575603.825373	32.0
1619575603.838734	33.0
1619575603.852953	33.0
1619575603.866784	33.0
1619575603.87997	34.0
1619575603.894672	31.0
1619575603.908619	26.0
1619575603.922512	19.0
1619575603.93737	15.0
1619575603.951569	17.0
1619575603.965908	17.0
1619575603.980273	18.0
1619575603.994052	18.0
1619575604.008022	19.0
1619575604.022863	20.0
1619575604.038972	20.0
1619575604.053426	21.0
1619575604.068313	21.0
1619575604.083272	22.0
1619575604.098013	22.0
1619575604.112783	23.0
1619575604.127257	23.0
1619575604.141055	24.0
1619575604.154707	24.0
1619575604.168154	25.0
1619575604.18212	25.0
1619575604.195446	26.0
1619575604.209228	26.0
1619575604.223746	27.0
1619575604.237433	27.0
1619575604.251267	27.0
1619575604.264759	28.0
1619575604.27866	28.0
1619575604.292854	29.0
1619575604.30674	29.0
1619575604.320071	29.0
1619575604.333976	30.0
1619575604.348684	30.0
1619575604.363202	31.0
1619575604.377569	31.0
1619575604.392003	31.0
1619575604.406891	32.0
1619575604.42049	32.0
1619575604.434166	33.0
1619575604.447996	33.0
1619575604.461866	26.0
1619575604.476106	20.0
1619575604.490965	16.0
1619575604.505363	16.0
1619575604.518871	17.0
1619575604.533315	17.0
1619575604.547919	18.0
1619575604.561472	19.0
1619575604.575938	19.0
1619575604.590604	20.0
1619575604.604612	20.0
1619575604.618559	21.0
1619575604.632224	22.0
1619575604.646949	22.0
1619575604.66176	23.0
1619575604.67636	23.0
1619575604.689873	24.0
1619575604.704015	24.0
1619575604.718546	25.0
1619575604.732787	25.0
1619575604.746914	26.0
1619575604.761799	26.0
1619575604.775819	26.0
1619575604.789665	27.0
1619575604.803187	27.0
1619575604.816921	28.0
1619575604.830996	28.0
1619575604.845069	29.0
1619575604.859071	29.0
1619575604.873959	29.0
1619575604.887477	30.0
1619575604.901084	30.0
1619575604.915414	31.0
1619575604.929825	31.0
1619575604.944062	31.0
1619575604.95822	32.0
1619575604.972221	32.0
1619575604.986394	32.0
1619575605.000301	33.0
1619575605.014212	33.0
1619575605.027903	33.0
1619575605.041728	29.0
1619575605.056161	23.0
1619575605.070392	17.0
1619575605.084298	17.0
1619575605.097651	18.0
1619575605.112116	18.0
1619575605.125991	19.0
1619575605.139867	19.0
1619575605.153234	20.0
1619575605.167086	21.0
1619575605.181467	21.0
1619575605.194856	22.0
1619575605.208553	22.0
1619575605.222595	23.0
1619575605.236636	23.0
1619575605.251142	24.0
1619575605.26537	24.0
1619575605.27873	25.0
1619575605.293168	25.0
1619575605.307417	26.0
1619575605.321761	26.0
1619575605.335352	26.0
1619575605.349681	27.0
1619575605.363345	27.0
1619575605.37739	28.0
1619575605.39124	28.0
1619575605.405262	29.0
1619575605.419489	29.0
1619575605.434343	29.0
1619575605.449091	30.0
1619575605.462688	30.0
1619575605.476971	31.0
1619575605.490604	31.0
1619575605.504602	31.0
1619575605.518591	32.0
1619575605.533086	32.0
1619575605.547011	32.0
1619575605.561321	33.0
1619575605.575692	25.0
1619575605.589559	20.0
1619575605.604413	16.0
1619575605.618829	16.0
1619575605.633516	17.0
1619575605.647806	17.0
1619575605.661648	18.0
1619575605.676209	19.0
1619575605.690116	19.0
1619575605.704471	20.0
1619575605.719394	21.0
1619575605.733438	21.0
1619575605.748917	22.0
1619575605.764008	22.0
1619575605.778565	23.0
1619575605.793809	23.0
1619575605.80882	24.0
1619575605.824223	24.0
1619575605.838856	25.0
1619575605.85317	25.0
1619575605.867735	26.0
1619575605.881315	26.0
1619575605.895771	27.0
1619575605.909637	27.0
1619575605.923479	28.0
1619575605.937795	28.0
1619575605.95204	28.0
1619575605.965889	29.0
1619575605.980009	29.0
1619575605.99384	30.0
1619575606.008244	30.0
1619575606.022629	30.0
1619575606.037944	31.0
1619575606.05178	31.0
1619575606.065291	31.0
1619575606.079008	32.0
1619575606.093459	32.0
1619575606.107321	33.0
1619575606.121111	33.0
1619575606.135576	33.0
1619575606.150544	28.0
1619575606.164877	22.0
1619575606.179241	16.0
1619575606.193578	16.0
1619575606.207408	17.0
1619575606.22122	17.0
1619575606.236068	18.0
1619575606.251127	19.0
1619575606.266385	19.0
1619575606.280672	20.0
1619575606.295686	20.0
1619575606.310675	21.0
1619575606.325695	22.0
1619575606.340205	22.0
1619575606.353434	23.0
1619575606.367798	23.0
1619575606.381552	24.0
1619575606.395468	24.0
1619575606.40935	25.0
1619575606.422999	25.0
1619575606.437141	25.0
1619575606.451356	26.0
1619575606.465928	26.0
1619575606.480004	27.0
1619575606.493692	27.0
1619575606.507932	28.0
1619575606.521478	28.0
1619575606.535748	29.0
1619575606.549015	29.0
1619575606.562987	29.0
1619575606.577158	30.0
1619575606.591052	30.0
1619575606.604992	30.0
1619575606.619117	31.0
1619575606.633048	31.0
1619575606.646635	32.0
1619575606.660462	32.0
1619575606.673942	32.0
1619575606.688079	33.0
1619575606.702072	33.0
1619575606.715521	33.0
1619575606.729214	29.0
1619575606.743066	24.0
1619575606.757594	18.0
1619575606.771297	16.0
1619575606.785083	16.0
1619575606.79963	17.0
1619575606.81349	18.0
1619575606.828038	18.0
1619575606.841353	19.0
1619575606.856322	20.0
1619575606.870792	20.0
1619575606.885222	21.0
1619575606.899625	21.0
1619575606.914091	22.0
1619575606.929079	22.0
1619575606.943823	23.0
1619575606.958221	23.0
1619575606.973579	24.0
1619575606.988767	24.0
1619575607.003815	25.0
1619575607.01824	26.0
1619575607.033837	26.0
1619575607.047637	26.0
1619575607.062934	27.0
1619575607.07723	27.0
1619575607.091027	28.0
1619575607.1057	28.0
1619575607.119817	29.0
1619575607.134265	29.0
1619575607.148378	29.0
1619575607.162248	30.0
1619575607.176353	30.0
1619575607.190304	30.0
1619575607.204657	31.0
1619575607.219079	31.0
1619575607.233397	32.0
1619575607.247684	32.0
1619575607.261065	32.0
1619575607.274798	33.0
1619575607.289831	33.0
1619575607.304155	33.0
1619575607.318997	31.0
1619575607.33268	26.0
1619575607.346713	21.0
1619575607.360519	17.0
1619575607.374394	17.0
1619575607.388087	18.0
1619575607.401888	19.0
1619575607.416808	19.0
1619575607.43048	20.0
1619575607.443877	20.0
1619575607.458294	21.0
1619575607.472943	21.0
1619575607.486988	22.0
1619575607.501667	23.0
1619575607.517013	23.0
1619575607.531356	24.0
1619575607.545183	24.0
1619575607.559031	25.0
1619575607.573437	25.0
1619575607.587763	26.0
1619575607.602707	26.0
1619575607.618208	27.0
1619575607.632926	27.0
1619575607.647342	27.0
1619575607.661927	28.0
1619575607.676202	28.0
1619575607.691022	29.0
1619575607.705543	29.0
1619575607.720101	29.0
1619575607.734213	30.0
1619575607.748218	30.0
1619575607.761863	31.0
1619575607.775969	31.0
1619575607.79026	31.0
1619575607.804633	32.0
1619575607.818989	32.0
1619575607.833103	33.0
1619575607.847259	33.0
1619575607.861731	33.0
1619575607.875385	33.0
1619575607.889359	24.0
1619575607.903536	18.0
1619575607.917974	16.0
1619575607.931386	16.0
1619575607.945462	17.0
1619575607.959821	18.0
1619575607.973711	18.0
1619575607.988111	19.0
1619575608.001648	20.0
1619575608.017654	20.0
1619575608.032816	21.0
1619575608.047203	21.0
1619575608.062329	22.0
1619575608.076956	22.0
1619575608.091546	23.0
1619575608.105829	24.0
1619575608.120113	24.0
1619575608.134247	24.0
1619575608.149279	25.0
1619575608.16339	25.0
1619575608.177537	26.0
1619575608.19152	26.0
1619575608.205362	27.0
1619575608.219086	27.0
1619575608.233253	28.0
1619575608.246829	28.0
1619575608.260794	28.0
1619575608.27495	29.0
1619575608.289766	29.0
1619575608.303934	30.0
1619575608.317856	30.0
1619575608.332407	30.0
1619575608.346452	31.0
1619575608.360027	31.0
1619575608.374043	32.0
1619575608.387587	32.0
1619575608.40162	32.0
1619575608.416004	33.0
1619575608.429808	27.0
1619575608.443414	21.0
1619575608.457674	16.0
1619575608.471115	16.0
1619575608.484749	17.0
1619575608.498908	17.0
1619575608.513515	18.0
1619575608.528141	19.0
1619575608.542153	19.0
1619575608.556223	20.0
1619575608.56972	20.0
1619575608.584377	21.0
1619575608.599012	21.0
1619575608.61362	22.0
1619575608.628528	23.0
1619575608.643706	23.0
1619575608.658718	24.0
1619575608.673661	24.0
1619575608.688314	25.0
1619575608.702698	25.0
1619575608.717079	26.0
1619575608.731713	26.0
1619575608.746747	27.0
1619575608.760606	27.0
1619575608.776091	27.0
1619575608.790592	28.0
1619575608.804215	28.0
1619575608.81827	29.0
1619575608.832515	29.0
1619575608.847156	29.0
1619575608.860436	30.0
1619575608.874762	30.0
1619575608.889146	31.0
1619575608.903267	31.0
1619575608.917352	31.0
1619575608.931642	32.0
1619575608.946021	32.0
1619575608.962119	33.0
1619575608.976826	33.0
1619575608.991022	33.0
1619575609.005055	34.0
1619575609.020847	28.0
1619575609.035976	22.0
1619575609.049794	17.0
1619575609.064472	17.0
1619575609.078501	18.0
1619575609.092371	18.0
1619575609.105827	19.0
1619575609.120401	20.0
1619575609.133937	20.0
1619575609.14808	21.0
1619575609.161952	21.0
1619575609.175956	22.0
1619575609.189987	22.0
1619575609.203726	23.0
1619575609.218378	23.0
1619575609.232215	24.0
1619575609.246508	24.0
1619575609.260742	25.0
1619575609.275311	25.0
1619575609.289529	26.0
1619575609.30378	26.0
1619575609.318934	27.0
1619575609.3325	27.0
1619575609.346228	27.0
1619575609.360479	28.0
1619575609.37428	28.0
1619575609.388697	29.0
1619575609.403253	29.0
1619575609.417423	30.0
1619575609.431642	30.0
1619575609.445463	30.0
1619575609.459212	31.0
1619575609.473417	31.0
1619575609.487772	31.0
1619575609.501518	32.0
1619575609.516392	32.0
1619575609.530386	33.0
1619575609.543762	33.0
1619575609.558102	33.0
1619575609.571488	34.0
1619575609.585291	27.0
1619575609.598966	22.0
1619575609.612763	17.0
1619575609.626306	13.0
1619575609.64003	8.0
1619575609.654344	8.0
1619575609.668661	9.0
1619575609.683347	9.0
1619575609.69752	10.0
1619575609.711626	11.0
1619575609.7256	11.0
1619575609.739175	12.0
1619575609.753526	12.0
1619575609.768359	13.0
1619575609.783055	14.0
1619575609.79713	14.0
1619575609.811836	15.0
1619575609.827359	15.0
1619575609.841499	16.0
1619575609.856796	17.0
1619575609.871905	17.0
1619575609.886665	18.0
1619575609.901573	18.0
1619575609.915147	19.0
1619575609.929834	20.0
1619575609.943622	20.0
1619575609.95761	21.0
1619575609.971112	21.0
1619575609.985353	22.0
1619575609.999366	22.0
1619575610.013339	23.0
1619575610.02773	23.0
1619575610.041649	24.0
1619575610.055784	24.0
1619575610.069021	25.0
1619575610.082663	25.0
1619575610.09696	26.0
1619575610.110752	26.0
1619575610.125491	27.0
1619575610.139914	27.0
1619575610.153509	28.0
1619575610.168174	28.0
1619575610.182326	28.0
1619575610.196361	29.0
1619575610.210981	29.0
1619575610.225305	30.0
1619575610.238664	30.0
1619575610.253069	30.0
1619575610.26756	31.0
1619575610.281243	31.0
1619575610.295555	32.0
1619575610.309933	32.0
1619575610.323707	32.0
1619575610.337318	33.0
1619575610.351393	33.0
1619575610.365085	33.0
1619575610.378515	30.0
1619575610.39219	25.0
1619575610.405634	19.0
1619575610.419674	17.0
1619575610.434283	17.0
1619575610.448526	18.0
1619575610.462282	19.0
1619575610.476506	19.0
1619575610.490858	20.0
1619575610.504371	20.0
1619575610.518789	21.0
1619575610.532611	22.0
1619575610.546721	22.0
1619575610.560786	23.0
1619575610.574506	23.0
1619575610.589299	24.0
1619575610.602907	24.0
1619575610.616752	24.0
1619575610.630959	25.0
1619575610.644745	25.0
1619575610.659151	26.0
1619575610.672888	26.0
1619575610.686748	27.0
1619575610.701066	27.0
1619575610.715096	28.0
1619575610.729923	28.0
1619575610.744313	29.0
1619575610.759703	29.0
1619575610.774013	29.0
1619575610.78867	30.0
1619575610.803818	30.0
1619575610.818264	31.0
1619575610.832661	31.0
