1619607911.102713, 0
1619607911.118217, 0
1619607911.132244, 2
1619607911.147263, 0
1619607911.161192, 3
1619607911.175201, 0
1619607911.189240, 7
1619607911.203259, 6
1619607911.218201, 12
1619607911.232208, 16
1619607911.246204, 18
1619607911.260292, 21
1619607911.274205, 24
1619607911.288282, 28
1619607911.302191, 32
1619607911.315197, 37
1619607911.328602, 38
1619607911.341548, 42
1619607911.356265, 46
1619607911.370262, 51
1619607911.384300, 55
1619607911.398317, 59
1619607911.413228, 64
1619607911.426393, 68
1619607911.440272, 71
1619607911.453199, 74
1619607911.466787, 80
1619607911.479985, 82
1619607911.493416, 86
1619607911.507322, 92
1619607911.521276, 95
1619607911.535311, 99
1619607911.550216, 104
1619607911.563344, 108
1619607911.578267, 114
1619607911.592280, 116
1619607911.606085, 120
1619607911.619689, 123
1619607911.633340, 127
1619607911.647487, 131
1619607911.661370, 137
1619607911.675495, 139
1619607911.689444, 144
1619607911.702504, 148
1619607911.716417, 149
1619607911.730433, 150
1619607911.745065, 149
1619607911.759499, 149
1619607911.772609, 150
1619607911.786666, 150
1619607911.800654, 149
1619607911.814636, 150
1619607911.828727, 149
1619607911.842666, 148
1619607911.856668, 150
1619607911.871542, 149
1619607911.886416, 149
1619607911.901446, 150
1619607911.915449, 149
1619607911.930319, 150
1619607911.944983, 149
1619607911.959016, 150
1619607911.972080, 149
1619607911.986068, 149
1619607912.000171, 149
1619607912.013249, 149
1619607912.027341, 150
1619607912.042341, 149
1619607912.056283, 149
1619607912.070192, 150
1619607912.084339, 150
1619607912.099555, 150
1619607912.114315, 150
1619607912.128320, 150
1619607912.142412, 150
1619607912.156625, 150
1619607912.170359, 148
1619607912.185315, 149
1619607912.198284, 150
1619607912.211347, 149
1619607912.226304, 149
1619607912.240319, 149
1619607912.254500, 150
1619607912.268527, 150
1619607912.282891, 149
1619607912.296094, 149
1619607912.310059, 149
1619607912.324783, 149
1619607912.338065, 150
1619607912.351894, 148
1619607912.366285, 148
1619607912.380608, 148
1619607912.395489, 149
1619607912.409481, 149
1619607912.423515, 149
1619607912.438355, 150
1619607912.453173, 149
1619607912.467297, 149
1619607912.481280, 149
1619607912.495445, 149
1619607912.510253, 149
1619607912.524436, 150
1619607912.538444, 149
1619607912.551819, 148
1619607912.565958, 148
1619607912.580159, 149
1619607912.594492, 149
1619607912.609229, 150
1619607912.623072, 149
1619607912.637791, 150
1619607912.651698, 150
1619607912.664886, 149
1619607912.678211, 149
1619607912.693248, 150
1619607912.707656, 150
1619607912.721646, 150
1619607912.735893, 150
1619607912.749098, 150
1619607912.763110, 149
1619607912.777398, 148
1619607912.791879, 148
1619607912.805642, 149
1619607912.819910, 150
1619607912.834317, 149
1619607912.848392, 148
1619607912.863210, 147
1619607912.877257, 146
1619607912.891249, 148
1619607912.904561, 149
1619607912.919458, 149
1619607912.933365, 150
1619607912.947940, 148
1619607912.961438, 149
1619607912.976357, 149
1619607912.991650, 149
1619607913.004702, 150
1619607913.018681, 150
1619607913.032009, 149
1619607913.046198, 149
1619607913.059413, 147
1619607913.074070, 148
1619607913.087548, 150
1619607913.101404, 149
1619607913.116193, 150
1619607913.130213, 146
1619607913.144230, 148
1619607913.157563, 149
1619607913.171803, 150
1619607913.185237, 149
1619607913.198487, 149
1619607913.211807, 148
1619607913.224876, 149
1619607913.238252, 148
1619607913.252278, 149
1619607913.266254, 147
1619607913.279671, 150
1619607913.293664, 146
1619607913.306653, 149
1619607913.321262, 150
1619607913.335934, 148
1619607913.349961, 148
1619607913.364553, 149
1619607913.378428, 146
1619607913.392980, 146
1619607913.407543, 149
1619607913.421829, 149
1619607913.435047, 147
1619607913.449496, 146
1619607913.464153, 145
1619607913.478343, 147
1619607913.492263, 146
1619607913.506218, 150
1619607913.520716, 148
1619607913.535399, 147
1619607913.549442, 147
1619607913.563867, 145
1619607913.577786, 148
1619607913.592115, 146
1619607913.606449, 146
1619607913.620257, 147
1619607913.634282, 149
1619607913.648310, 147
1619607913.661599, 146
1619607913.675618, 148
1619607913.689490, 147
1619607913.702856, 146
1619607913.716039, 146
1619607913.730089, 148
1619607913.744050, 148
1619607913.757355, 147
1619607913.770647, 149
1619607913.784039, 146
1619607913.796923, 149
1619607913.810472, 145
1619607913.824637, 146
1619607913.838566, 145
1619607913.852921, 148
1619607913.866939, 147
1619607913.880810, 148
1619607913.895466, 148
1619607913.908984, 148
1619607913.922946, 146
1619607913.937634, 144
1619607913.951151, 147
1619607913.964944, 149
1619607913.978903, 146
1619607913.992893, 149
1619607914.006135, 147
1619607914.020113, 149
1619607914.034039, 146
1619607914.047910, 146
1619607914.061190, 146
1619607914.075150, 150
1619607914.089616, 148
1619607914.103550, 145
1619607914.117328, 146
1619607914.130680, 146
1619607914.144528, 141
1619607914.158562, 137
1619607914.173104, 133
1619607914.186397, 131
1619607914.199675, 126
1619607914.213621, 123
1619607914.227598, 117
1619607914.241745, 114
1619607914.255713, 108
1619607914.269873, 102
1619607914.283690, 97
1619607914.297413, 95
1619607914.310547, 93
1619607914.323487, 95
1619607914.337694, 96
1619607914.350784, 96
1619607914.364511, 96
1619607914.378218, 96
1619607914.391903, 96
1619607914.406018, 95
1619607914.420715, 96
1619607914.434423, 95
1619607914.448233, 96
1619607914.461120, 98
1619607914.475132, 96
1619607914.488961, 95
1619607914.503317, 92
1619607914.516360, 91
1619607914.529478, 88
1619607914.543232, 85
1619607914.557531, 82
1619607914.571429, 77
1619607914.584525, 77
1619607914.598951, 74
1619607914.613244, 73
1619607914.626982, 72
1619607914.641284, 72
1619607914.655608, 71
1619607914.669923, 70
1619607914.683007, 69
1619607914.696436, 68
1619607914.709372, 66
1619607914.722801, 69
1619607914.737102, 68
1619607914.750278, 69
1619607914.764019, 68
1619607914.779077, 67
1619607914.793378, 67
1619607914.807947, 66
1619607914.822351, 67
1619607914.836626, 65
1619607914.851501, 65
1619607914.864972, 63
1619607914.878966, 64
1619607914.893089, 64
1619607914.907812, 63
1619607914.921639, 64
1619607914.934754, 64
1619607914.948059, 62
1619607914.962309, 62
1619607914.976024, 62
1619607914.990367, 63
1619607915.003508, 61
1619607915.016692, 64
1619607915.029830, 63
1619607915.044249, 62
1619607915.057914, 62
1619607915.072348, 63
1619607915.086708, 63
1619607915.100393, 63
1619607915.114116, 62
1619607915.127285, 62
1619607915.141600, 60
1619607915.155457, 63
1619607915.169135, 63
1619607915.182339, 63
1619607915.195483, 63
1619607915.208658, 62
1619607915.221841, 61
1619607915.235238, 62
1619607915.248863, 62
1619607915.261847, 61
1619607915.276235, 62
1619607915.289249, 62
1619607915.303530, 62
1619607915.316951, 61
1619607915.330869, 62
1619607915.345392, 62
1619607915.359748, 61
1619607915.373288, 61
1619607915.386291, 61
1619607915.400335, 61
1619607915.414003, 59
1619607915.427842, 61
1619607915.441191, 61
1619607915.455360, 62
1619607915.468997, 60
1619607915.482053, 62
1619607915.496084, 61
1619607915.509662, 61
1619607915.523757, 62
1619607915.537599, 62
1619607915.551516, 61
1619607915.565100, 61
1619607915.579099, 63
1619607915.593089, 62
1619607915.607156, 61
1619607915.621148, 61
1619607915.635147, 61
1619607915.648916, 62
1619607915.662562, 61
1619607915.677015, 61
1619607915.690103, 61
1619607915.704233, 61
1619607915.718140, 61
1619607915.731893, 61
1619607915.745223, 61
1619607915.760271, 60
1619607915.773681, 59
1619607915.787731, 59
1619607915.801602, 59
1619607915.815729, 60
1619607915.829139, 60
1619607915.843224, 59
1619607915.856234, 60
1619607915.869661, 60
1619607915.883760, 62
1619607915.897143, 61
1619607915.910725, 61
1619607915.924190, 61
1619607915.937672, 60
1619607915.951688, 61
1619607915.964669, 61
1619607915.978187, 61
1619607915.992657, 60
1619607916.006220, 61
1619607916.020938, 61
1619607916.034255, 62
1619607916.048822, 60
1619607916.062891, 61
1619607916.077083, 61
1619607916.091250, 61
