time	qlen
1619575828.126705	97.0
1619575828.140503	97.0
1619575828.154666	96.0
1619575828.169587	96.0
1619575828.18348	97.0
1619575828.197533	95.0
1619575828.211583	95.0
1619575828.226187	96.0
1619575828.239496	96.0
1619575828.252654	97.0
1619575828.266681	96.0
1619575828.281447	96.0
1619575828.295522	97.0
1619575828.30947	98.0
1619575828.323516	97.0
1619575828.337508	97.0
1619575828.352276	97.0
1619575828.366372	97.0
1619575828.381523	96.0
1619575828.395338	97.0
1619575828.410375	97.0
1619575828.424352	97.0
1619575828.43931	97.0
1619575828.453272	97.0
1619575828.467354	99.0
1619575828.481281	97.0
1619575828.495301	96.0
1619575828.510399	96.0
1619575828.524387	97.0
1619575828.539324	97.0
1619575828.553332	97.0
1619575828.567393	98.0
1619575828.58036	97.0
1619575828.59449	97.0
1619575828.609476	98.0
1619575828.623449	98.0
1619575828.638658	98.0
1619575828.653482	98.0
1619575828.667488	97.0
1619575828.681949	99.0
1619575828.696956	97.0
1619575828.711591	98.0
1619575828.72551	98.0
1619575828.738696	97.0
1619575828.75244	98.0
1619575828.766634	97.0
1619575828.779805	99.0
1619575828.793545	99.0
1619575828.806527	99.0
1619575828.819541	99.0
1619575828.833679	99.0
1619575828.847725	97.0
1619575828.861791	98.0
1619575828.875805	97.0
1619575828.889796	98.0
1619575828.903883	99.0
1619575828.917944	98.0
1619575828.931952	97.0
1619575828.946026	98.0
1619575828.96027	98.0
1619575828.974296	98.0
1619575828.988395	98.0
1619575829.002283	98.0
1619575829.016408	99.0
1619575829.030429	99.0
1619575829.044421	99.0
1619575829.059559	101.0
1619575829.07342	99.0
1619575829.087754	100.0
1619575829.101733	99.0
1619575829.11575	100.0
1619575829.128864	100.0
1619575829.142842	99.0
1619575829.157986	100.0
1619575829.171103	101.0
1619575829.185028	100.0
1619575829.199011	99.0
1619575829.213063	99.0
1619575829.227087	99.0
1619575829.241014	99.0
1619575829.25425	98.0
1619575829.268062	99.0
1619575829.282035	99.0
1619575829.296078	99.0
1619575829.310059	98.0
1619575829.323357	99.0
1619575829.337088	99.0
1619575829.351204	99.0
1619575829.365141	99.0
1619575829.3795	100.0
1619575829.393345	99.0
1619575829.406241	100.0
1619575829.420399	99.0
1619575829.434413	99.0
1619575829.448347	98.0
1619575829.462288	100.0
1619575829.476398	98.0
1619575829.491424	99.0
1619575829.505597	100.0
1619575829.519481	100.0
1619575829.534677	101.0
1619575829.549415	100.0
1619575829.563461	99.0
1619575829.577576	99.0
1619575829.591397	99.0
1619575829.604437	100.0
1619575829.618651	99.0
1619575829.632534	98.0
1619575829.647033	99.0
1619575829.660454	98.0
1619575829.673469	99.0
1619575829.687503	100.0
1619575829.702667	100.0
1619575829.717543	100.0
1619575829.732691	101.0
1619575829.746807	100.0
1619575829.760527	100.0
1619575829.774118	102.0
1619575829.787295	101.0
1619575829.800536	100.0
1619575829.814574	101.0
1619575829.829592	100.0
1619575829.844579	101.0
1619575829.857648	100.0
1619575829.871598	101.0
1619575829.885671	101.0
1619575829.899627	100.0
1619575829.913739	99.0
1619575829.927567	100.0
1619575829.941635	100.0
1619575829.955668	99.0
1619575829.969579	100.0
1619575829.98474	100.0
1619575829.998172	100.0
1619575830.012922	99.0
1619575830.026889	100.0
1619575830.040863	102.0
1619575830.054943	100.0
1619575830.068908	100.0
1619575830.083403	102.0
1619575830.097292	103.0
1619575830.111943	102.0
1619575830.124871	101.0
1619575830.139564	100.0
1619575830.153909	102.0
1619575830.168927	101.0
1619575830.183079	101.0
1619575830.197955	102.0
1619575830.212071	102.0
1619575830.227015	101.0
1619575830.242057	102.0
1619575830.256069	102.0
1619575830.27002	102.0
1619575830.284018	100.0
1619575830.298209	101.0
1619575830.312235	101.0
1619575830.326083	101.0
1619575830.340111	100.0
1619575830.354088	100.0
1619575830.368217	100.0
1619575830.382132	100.0
1619575830.396398	100.0
1619575830.410307	102.0
1619575830.424346	101.0
1619575830.438376	100.0
1619575830.453357	102.0
1619575830.467449	101.0
1619575830.481359	102.0
1619575830.495469	101.0
1619575830.509372	101.0
1619575830.523961	102.0
1619575830.537941	103.0
1619575830.552914	102.0
1619575830.567943	102.0
1619575830.582012	102.0
1619575830.597004	101.0
1619575830.611984	101.0
1619575830.626063	102.0
1619575830.64113	101.0
1619575830.655708	101.0
1619575830.669218	101.0
1619575830.684173	101.0
1619575830.698289	102.0
1619575830.712401	102.0
1619575830.726589	101.0
1619575830.740346	101.0
1619575830.75487	102.0
1619575830.768631	102.0
1619575830.782324	102.0
1619575830.795954	103.0
1619575830.809493	103.0
1619575830.823102	102.0
1619575830.837493	102.0
1619575830.851806	104.0
1619575830.8655	103.0
1619575830.879072	102.0
1619575830.892388	101.0
1619575830.905408	103.0
1619575830.91897	103.0
1619575830.933323	102.0
1619575830.947005	101.0
1619575830.960741	102.0
1619575830.974418	102.0
1619575830.988785	102.0
1619575831.003333	102.0
1619575831.017635	103.0
1619575831.032014	102.0
1619575831.04557	102.0
1619575831.059312	102.0
1619575831.07277	102.0
1619575831.08667	102.0
1619575831.100213	102.0
1619575831.114825	104.0
1619575831.128986	103.0
1619575831.143364	103.0
1619575831.156942	102.0
1619575831.170777	103.0
1619575831.184905	103.0
1619575831.198586	103.0
1619575831.212924	103.0
1619575831.228279	105.0
1619575831.241335	104.0
1619575831.255249	104.0
1619575831.269831	103.0
1619575831.284038	103.0
1619575831.298387	104.0
1619575831.313596	103.0
1619575831.327899	105.0
1619575831.341727	104.0
1619575831.356746	104.0
1619575831.371117	102.0
1619575831.385501	104.0
1619575831.398866	103.0
1619575831.412667	104.0
1619575831.426345	103.0
1619575831.440691	103.0
1619575831.454564	103.0
1619575831.46944	102.0
1619575831.48309	103.0
1619575831.49753	104.0
1619575831.511922	103.0
1619575831.525579	103.0
1619575831.539943	103.0
1619575831.55363	103.0
1619575831.567999	104.0
1619575831.58158	104.0
1619575831.595188	104.0
1619575831.608798	104.0
1619575831.623305	104.0
1619575831.63774	103.0
1619575831.652857	104.0
1619575831.666411	104.0
1619575831.679957	104.0
1619575831.694419	103.0
1619575831.707985	104.0
1619575831.722368	103.0
1619575831.736389	103.0
1619575831.751205	103.0
1619575831.765313	102.0
1619575831.778903	103.0
1619575831.793324	103.0
1619575831.807733	104.0
1619575831.822073	104.0
1619575831.836516	103.0
1619575831.850044	105.0
1619575831.863626	104.0
1619575831.878832	105.0
1619575831.893017	105.0
1619575831.907395	104.0
1619575831.920944	105.0
1619575831.93472	105.0
1619575831.948122	105.0
1619575831.961858	105.0
1619575831.97623	104.0
1619575831.990675	105.0
1619575832.00428	106.0
1619575832.017869	105.0
1619575832.031397	104.0
1619575832.045738	104.0
1619575832.060131	104.0
1619575832.074621	104.0
1619575832.087383	105.0
1619575832.100691	105.0
1619575832.114613	104.0
1619575832.127923	104.0
1619575832.141415	105.0
1619575832.154603	105.0
1619575832.169493	104.0
1619575832.183024	104.0
1619575832.19695	105.0
1619575832.211313	105.0
1619575832.22497	105.0
1619575832.238528	104.0
1619575832.252063	104.0
1619575832.266537	106.0
1619575832.2811	106.0
1619575832.29451	106.0
1619575832.308909	105.0
1619575832.322617	105.0
1619575832.337001	105.0
1619575832.350749	105.0
1619575832.364895	106.0
1619575832.378657	106.0
1619575832.392862	106.0
1619575832.408294	105.0
1619575832.422641	106.0
1619575832.436345	106.0
1619575832.449514	106.0
1619575832.464534	105.0
1619575832.478985	105.0
1619575832.493446	105.0
1619575832.507783	104.0
1619575832.520551	104.0
1619575832.535264	105.0
1619575832.549647	104.0
1619575832.564215	104.0
1619575832.57726	105.0
1619575832.590943	107.0
1619575832.605317	107.0
1619575832.619717	105.0
1619575832.634076	106.0
1619575832.648553	106.0
1619575832.663046	108.0
1619575832.677455	107.0
1619575832.691706	107.0
1619575832.706857	106.0
1619575832.720639	106.0
1619575832.734262	106.0
1619575832.748598	106.0
1619575832.762289	107.0
1619575832.77608	107.0
1619575832.790083	106.0
1619575832.804679	107.0
1619575832.819154	107.0
1619575832.832756	105.0
1619575832.847091	105.0
1619575832.860666	105.0
1619575832.874959	105.0
1619575832.889131	106.0
1619575832.903531	105.0
1619575832.917888	106.0
1619575832.932323	105.0
1619575832.946313	106.0
1619575832.95973	107.0
1619575832.97414	107.0
1619575832.987806	107.0
1619575833.002581	107.0
1619575833.016788	108.0
1619575833.030556	107.0
1619575833.044945	107.0
1619575833.060135	107.0
1619575833.073727	108.0
1619575833.088106	107.0
1619575833.101132	106.0
1619575833.114771	107.0
1619575833.129063	107.0
1619575833.142933	107.0
1619575833.157091	107.0
1619575833.171481	107.0
1619575833.18586	108.0
1619575833.20024	106.0
1619575833.214736	106.0
1619575833.228972	106.0
1619575833.241969	106.0
1619575833.255231	106.0
1619575833.268753	106.0
1619575833.282741	107.0
1619575833.297022	106.0
1619575833.311491	105.0
1619575833.325855	107.0
1619575833.340177	107.0
1619575833.353817	107.0
1619575833.367396	107.0
1619575833.382028	107.0
1619575833.396184	107.0
1619575833.409799	107.0
1619575833.424148	107.0
1619575833.438568	107.0
1619575833.452354	108.0
1619575833.465914	109.0
1619575833.480257	108.0
1619575833.495455	107.0
1619575833.509099	109.0
1619575833.5229	108.0
1619575833.537044	107.0
1619575833.551205	107.0
1619575833.565675	108.0
1619575833.580097	108.0
1619575833.593699	107.0
1619575833.606806	106.0
1619575833.621001	107.0
1619575833.635339	107.0
1619575833.649747	107.0
1619575833.66362	106.0
1619575833.677219	107.0
1619575833.691483	108.0
1619575833.705853	107.0
1619575833.720269	108.0
1619575833.733869	108.0
1619575833.748295	109.0
1619575833.761984	108.0
1619575833.775429	108.0
1619575833.788321	109.0
1619575833.801678	110.0
1619575833.815261	109.0
1619575833.829878	108.0
1619575833.843419	108.0
1619575833.856989	109.0
1619575833.869926	108.0
1619575833.88267	109.0
1619575833.895982	108.0
1619575833.90956	109.0
1619575833.923155	109.0
1619575833.937743	108.0
1619575833.951309	109.0
1619575833.965	108.0
1619575833.979404	108.0
1619575833.992958	108.0
1619575834.007444	108.0
1619575834.021852	108.0
1619575834.036169	108.0
1619575834.051294	108.0
1619575834.065312	107.0
1619575834.079696	109.0
1619575834.094216	110.0
1619575834.107776	110.0
1619575834.121449	109.0
1619575834.135199	109.0
1619575834.149399	109.0
1619575834.163782	109.0
1619575834.178171	108.0
1619575834.191428	108.0
1619575834.205123	108.0
1619575834.218921	109.0
1619575834.233265	109.0
1619575834.247483	109.0
1619575834.261184	108.0
1619575834.274873	109.0
1619575834.289392	109.0
1619575834.303844	108.0
1619575834.317363	109.0
1619575834.331045	108.0
1619575834.346133	108.0
1619575834.3605	108.0
1619575834.373745	108.0
1619575834.387245	108.0
1619575834.400733	109.0
1619575834.414354	108.0
1619575834.429472	108.0
1619575834.443778	109.0
1619575834.456685	109.0
1619575834.470323	109.0
1619575834.484746	110.0
1619575834.499258	109.0
1619575834.512763	110.0
1619575834.527139	110.0
1619575834.540712	111.0
1619575834.55345	110.0
1619575834.566491	111.0
1619575834.579937	110.0
1619575834.592783	110.0
1619575834.606329	111.0
1619575834.620395	110.0
1619575834.634063	109.0
1619575834.648394	111.0
1619575834.662784	110.0
1619575834.676339	110.0
1619575834.689955	110.0
1619575834.704645	110.0
1619575834.717481	110.0
1619575834.73111	109.0
1619575834.745532	109.0
1619575834.759104	110.0
1619575834.774349	109.0
1619575834.788656	109.0
1619575834.802286	109.0
1619575834.815858	109.0
1619575834.829548	111.0
1619575834.843796	112.0
1619575834.858174	111.0
1619575834.872617	110.0
1619575834.887096	111.0
1619575834.901691	111.0
1619575834.91608	111.0
1619575834.930538	110.0
1619575834.94403	110.0
1619575834.958402	111.0
1619575834.972081	110.0
1619575834.986616	110.0
1619575835.000076	110.0
1619575835.01533	110.0
1619575835.030063	111.0
1619575835.044373	111.0
1619575835.05803	111.0
1619575835.072361	111.0
1619575835.087221	110.0
1619575835.102363	109.0
1619575835.11666	109.0
1619575835.13185	110.0
1619575835.145425	110.0
1619575835.159282	110.0
1619575835.173509	109.0
1619575835.187357	110.0
1619575835.202113	110.0
1619575835.216538	111.0
1619575835.231286	110.0
1619575835.244905	111.0
1619575835.259248	111.0
1619575835.273634	112.0
1619575835.28823	110.0
1619575835.303022	111.0
1619575835.317482	111.0
1619575835.331315	111.0
1619575835.346473	112.0
1619575835.36072	111.0
1619575835.374602	111.0
1619575835.388716	112.0
1619575835.402291	111.0
1619575835.416701	111.0
1619575835.431215	111.0
1619575835.445587	110.0
1619575835.4593	111.0
1619575835.47397	111.0
1619575835.48793	110.0
1619575835.501942	109.0
1619575835.516187	111.0
1619575835.529824	110.0
1619575835.544152	110.0
1619575835.558719	110.0
1619575835.572221	110.0
1619575835.587372	111.0
1619575835.601007	112.0
1619575835.615536	112.0
1619575835.629155	112.0
1619575835.643595	112.0
1619575835.657355	112.0
1619575835.671017	112.0
1619575835.68558	113.0
1619575835.699355	112.0
1619575835.713266	112.0
1619575835.728151	112.0
1619575835.741777	112.0
1619575835.755627	112.0
1619575835.768627	112.0
1619575835.783232	112.0
1619575835.796403	112.0
1619575835.809595	112.0
1619575835.823131	113.0
1619575835.83705	111.0
1619575835.8502	112.0
1619575835.863321	112.0
1619575835.877073	112.0
1619575835.890551	111.0
1619575835.903949	111.0
1619575835.916906	112.0
1619575835.93083	111.0
1619575835.943935	110.0
1619575835.957831	111.0
1619575835.971355	112.0
1619575835.984521	113.0
1619575835.99848	113.0
1619575836.012999	112.0
1619575836.027155	112.0
1619575836.040964	113.0
1619575836.054796	113.0
1619575836.068853	113.0
1619575836.082984	112.0
1619575836.098094	113.0
1619575836.112658	113.0
1619575836.127305	113.0
1619575836.141903	113.0
1619575836.155765	111.0
1619575836.169921	113.0
1619575836.183783	113.0
1619575836.198417	113.0
1619575836.212207	113.0
1619575836.226054	114.0
1619575836.239932	113.0
1619575836.253768	111.0
1619575836.267651	113.0
1619575836.28069	112.0
1619575836.294651	112.0
1619575836.30911	112.0
1619575836.322964	112.0
1619575836.33622	113.0
1619575836.350698	113.0
1619575836.363579	113.0
1619575836.377233	112.0
1619575836.391293	114.0
1619575836.405007	114.0
1619575836.419107	113.0
1619575836.433352	113.0
1619575836.446821	113.0
1619575836.461264	113.0
1619575836.475237	113.0
1619575836.489746	114.0
1619575836.503769	114.0
1619575836.518486	113.0
1619575836.533103	113.0
1619575836.547021	114.0
1619575836.560767	113.0
1619575836.574703	114.0
1619575836.58919	113.0
1619575836.603193	114.0
1619575836.616506	113.0
1619575836.631243	112.0
1619575836.645793	112.0
1619575836.660045	112.0
1619575836.674	112.0
1619575836.687894	112.0
1619575836.702457	112.0
1619575836.717052	112.0
1619575836.730973	112.0
1619575836.744485	114.0
1619575836.75866	114.0
1619575836.772433	115.0
1619575836.785734	114.0
1619575836.799449	114.0
1619575836.813078	113.0
1619575836.82687	115.0
1619575836.840827	115.0
1619575836.85485	114.0
1619575836.868984	114.0
1619575836.882571	115.0
1619575836.897008	114.0
1619575836.910848	114.0
1619575836.924139	114.0
1619575836.937192	114.0
1619575836.951645	115.0
1619575836.966878	114.0
1619575836.98016	113.0
1619575836.995187	115.0
1619575837.008705	115.0
1619575837.023367	115.0
1619575837.037706	114.0
1619575837.052066	113.0
1619575837.065096	113.0
1619575837.079425	113.0
1619575837.093733	114.0
1619575837.10834	115.0
1619575837.122827	114.0
1619575837.136369	115.0
1619575837.149557	115.0
1619575837.16465	114.0
1619575837.179312	114.0
1619575837.192334	115.0
1619575837.206983	113.0
1619575837.221397	114.0
1619575837.23584	115.0
1619575837.249752	114.0
1619575837.26341	114.0
1619575837.277844	115.0
1619575837.292201	114.0
1619575837.306247	114.0
1619575837.321097	116.0
1619575837.335271	115.0
1619575837.349992	115.0
1619575837.364845	115.0
1619575837.379141	115.0
1619575837.393204	114.0
1619575837.407009	115.0
1619575837.420677	114.0
1619575837.435148	114.0
1619575837.448789	114.0
1619575837.462495	115.0
1619575837.477128	114.0
1619575837.490395	114.0
1619575837.503662	114.0
1619575837.517993	114.0
1619575837.532142	115.0
1619575837.546122	114.0
1619575837.560805	116.0
1619575837.574088	115.0
1619575837.587458	115.0
1619575837.601701	116.0
1619575837.615468	115.0
1619575837.629057	116.0
1619575837.64254	116.0
1619575837.655484	115.0
1619575837.669146	115.0
1619575837.682539	116.0
1619575837.696154	116.0
1619575837.708994	116.0
1619575837.722936	115.0
1619575837.737742	116.0
1619575837.751651	115.0
1619575837.76557	115.0
1619575837.779898	116.0
1619575837.794062	116.0
1619575837.808551	114.0
1619575837.822749	115.0
1619575837.836651	114.0
1619575837.851101	114.0
1619575837.865464	114.0
1619575837.878747	114.0
1619575837.892072	115.0
1619575837.906184	115.0
1619575837.919742	115.0
1619575837.932958	117.0
1619575837.947013	116.0
1619575837.961412	117.0
1619575837.97577	116.0
1619575837.988865	116.0
1619575838.002792	117.0
1619575838.017197	115.0
1619575838.032681	117.0
1619575838.046926	117.0
1619575838.062086	117.0
1619575838.075872	116.0
1619575838.090354	116.0
1619575838.104895	117.0
1619575838.120218	116.0
1619575838.133406	117.0
1619575838.148332	116.0
1619575838.161922	116.0
1619575838.176416	117.0
1619575838.19061	116.0
1619575838.204688	116.0
1619575838.218344	116.0
1619575838.23237	116.0
1619575838.245762	115.0
1619575838.259295	116.0
1619575838.273355	115.0
1619575838.287223	115.0
1619575838.301716	115.0
1619575838.316468	115.0
1619575838.329987	117.0
1619575838.343803	117.0
1619575838.358177	116.0
1619575838.372511	117.0
1619575838.3857	117.0
1619575838.399719	117.0
1619575838.413575	117.0
1619575838.427942	116.0
1619575838.441975	118.0
1619575838.455294	117.0
1619575838.46867	117.0
1619575838.483725	118.0
1619575838.497704	117.0
1619575838.511863	117.0
1619575838.525819	117.0
1619575838.539716	117.0
1619575838.553622	117.0
1619575838.56709	116.0
1619575838.580354	117.0
1619575838.594975	117.0
1619575838.609303	116.0
1619575838.623394	115.0
1619575838.637806	117.0
1619575838.651697	116.0
1619575838.665201	115.0
1619575838.678439	116.0
1619575838.692175	116.0
1619575838.705485	116.0
1619575838.718986	117.0
1619575838.733195	117.0
1619575838.747624	117.0
1619575838.761549	119.0
1619575838.7754	118.0
1619575838.788697	118.0
1619575838.803241	118.0
1619575838.817701	117.0
1619575838.831647	118.0
1619575838.846129	118.0
1619575838.860852	117.0
1619575838.87519	118.0
1619575838.889028	118.0
1619575838.903419	117.0
1619575838.917311	118.0
1619575838.932094	119.0
1619575838.945491	118.0
1619575838.959289	117.0
1619575838.973087	118.0
1619575838.98741	117.0
1619575839.001758	116.0
1619575839.01633	116.0
1619575839.0298	117.0
1619575839.043675	116.0
1619575839.058028	117.0
1619575839.071984	118.0
1619575839.085916	118.0
1619575839.099776	117.0
1619575839.11357	118.0
1619575839.128036	118.0
1619575839.141717	118.0
1619575839.1548	118.0
1619575839.16938	117.0
1619575839.183565	119.0
1619575839.197249	119.0
1619575839.21131	118.0
1619575839.226116	118.0
1619575839.239346	119.0
1619575839.25342	119.0
1619575839.267938	118.0
1619575839.281872	119.0
1619575839.295218	118.0
1619575839.309115	119.0
1619575839.323133	118.0
1619575839.337046	118.0
1619575839.351449	119.0
1619575839.365341	119.0
1619575839.379769	118.0
1619575839.393385	118.0
1619575839.407309	117.0
1619575839.420236	119.0
1619575839.433898	118.0
1619575839.447827	118.0
1619575839.461807	117.0
1619575839.475647	119.0
1619575839.48842	118.0
1619575839.50181	117.0
1619575839.515214	119.0
1619575839.529085	119.0
1619575839.541818	119.0
1619575839.555017	119.0
1619575839.568134	118.0
1619575839.581935	120.0
1619575839.595581	119.0
1619575839.609364	119.0
1619575839.623353	118.0
1619575839.636633	119.0
1619575839.650713	119.0
1619575839.664361	119.0
1619575839.677835	120.0
1619575839.691641	119.0
1619575839.705729	119.0
1619575839.71913	120.0
1619575839.73249	119.0
1619575839.746266	120.0
1619575839.759132	120.0
1619575839.772464	119.0
1619575839.785286	119.0
1619575839.799036	118.0
1619575839.813165	119.0
1619575839.827512	119.0
1619575839.840872	118.0
1619575839.854958	118.0
1619575839.868831	119.0
1619575839.882977	118.0
1619575839.896645	118.0
1619575839.911163	120.0
1619575839.925015	119.0
1619575839.938628	120.0
1619575839.951539	120.0
1619575839.965072	121.0
1619575839.979062	120.0
1619575839.992361	119.0
1619575840.006078	119.0
1619575840.01966	120.0
1619575840.032422	119.0
1619575840.046965	120.0
1619575840.06039	119.0
1619575840.073512	120.0
1619575840.087023	119.0
1619575840.101326	120.0
1619575840.115293	119.0
1619575840.128089	120.0
1619575840.141388	119.0
1619575840.154677	120.0
1619575840.168552	119.0
1619575840.182443	119.0
1619575840.19563	118.0
1619575840.208477	118.0
1619575840.221837	118.0
1619575840.235104	119.0
1619575840.24898	120.0
1619575840.262744	119.0
1619575840.277089	120.0
1619575840.290794	119.0
1619575840.304536	120.0
1619575840.318339	121.0
1619575840.332281	120.0
1619575840.345693	120.0
1619575840.360112	120.0
1619575840.374372	120.0
1619575840.388	120.0
1619575840.401858	120.0
1619575840.416189	120.0
1619575840.429937	120.0
1619575840.444183	120.0
1619575840.458344	120.0
1619575840.472207	121.0
1619575840.486107	120.0
1619575840.499909	120.0
1619575840.513788	120.0
1619575840.527739	120.0
1619575840.542224	120.0
1619575840.556797	122.0
1619575840.571275	121.0
1619575840.585262	120.0
1619575840.598607	120.0
1619575840.61181	119.0
1619575840.62483	121.0
1619575840.638169	120.0
1619575840.651517	119.0
1619575840.665532	119.0
1619575840.678961	121.0
1619575840.69229	120.0
1619575840.705808	120.0
1619575840.71962	120.0
1619575840.733388	122.0
1619575840.747385	121.0
1619575840.760913	120.0
1619575840.774389	120.0
1619575840.787854	121.0
1619575840.801074	121.0
1619575840.813949	121.0
1619575840.827008	120.0
1619575840.84107	121.0
1619575840.855134	121.0
1619575840.869414	121.0
1619575840.88344	121.0
1619575840.897088	122.0
1619575840.911044	122.0
1619575840.924818	122.0
1619575840.938782	122.0
1619575840.952986	121.0
1619575840.966752	120.0
1619575840.981963	121.0
1619575840.996491	121.0
1619575841.011637	120.0
1619575841.026284	121.0
1619575841.040824	120.0
1619575841.055345	121.0
1619575841.069408	121.0
1619575841.083888	120.0
1619575841.09861	120.0
1619575841.112793	121.0
1619575841.127233	122.0
1619575841.140948	122.0
1619575841.155144	123.0
1619575841.169478	123.0
1619575841.183265	123.0
1619575841.197606	121.0
1619575841.211427	121.0
1619575841.225679	122.0
1619575841.239632	123.0
1619575841.25386	123.0
1619575841.267674	122.0
1619575841.280953	122.0
1619575841.29516	121.0
1619575841.308878	121.0
1619575841.323441	121.0
1619575841.337205	121.0
1619575841.351472	122.0
1619575841.365709	120.0
1619575841.379304	122.0
1619575841.393065	120.0
1619575841.406994	122.0
1619575841.420226	121.0
1619575841.434148	120.0
1619575841.448499	121.0
1619575841.463008	122.0
1619575841.477289	121.0
1619575841.492287	121.0
1619575841.507009	121.0
1619575841.520377	123.0
1619575841.5347	122.0
1619575841.549366	122.0
1619575841.562909	122.0
1619575841.576929	122.0
1619575841.591053	123.0
1619575841.605183	123.0
1619575841.618729	122.0
1619575841.632609	123.0
1619575841.647415	122.0
1619575841.661505	121.0
1619575841.676153	122.0
1619575841.689694	123.0
1619575841.704688	122.0
1619575841.719816	122.0
1619575841.73351	122.0
1619575841.748321	122.0
1619575841.762794	123.0
1619575841.77633	123.0
1619575841.790666	122.0
1619575841.804595	121.0
1619575841.819038	123.0
1619575841.832815	122.0
1619575841.846766	121.0
1619575841.859927	121.0
1619575841.87349	123.0
1619575841.887476	122.0
1619575841.901624	121.0
1619575841.916017	123.0
1619575841.929368	124.0
1619575841.943446	123.0
1619575841.957768	123.0
1619575841.9722	124.0
1619575841.986337	123.0
1619575841.999428	122.0
1619575842.01326	123.0
1619575842.026505	124.0
1619575842.039746	123.0
1619575842.052688	124.0
1619575842.067404	125.0
1619575842.08152	125.0
1619575842.094832	124.0
1619575842.108239	124.0
1619575842.122694	124.0
1619575842.137302	125.0
1619575842.150471	125.0
1619575842.164532	124.0
1619575842.178262	125.0
1619575842.192213	124.0
1619575842.205836	124.0
1619575842.220131	124.0
1619575842.23394	123.0
1619575842.248745	123.0
1619575842.262487	123.0
1619575842.276298	123.0
1619575842.289542	124.0
1619575842.303533	123.0
1619575842.317877	123.0
1619575842.331887	123.0
1619575842.345226	123.0
1619575842.359449	125.0
1619575842.372269	124.0
1619575842.385993	123.0
1619575842.400459	124.0
1619575842.415418	124.0
1619575842.42923	124.0
1619575842.442882	123.0
1619575842.456059	124.0
1619575842.470151	124.0
1619575842.484204	124.0
1619575842.498522	125.0
1619575842.512504	124.0
1619575842.52594	124.0
1619575842.539841	123.0
1619575842.553361	123.0
1619575842.567785	125.0
1619575842.581513	125.0
1619575842.595581	124.0
1619575842.609471	125.0
1619575842.624163	123.0
1619575842.63799	123.0
1619575842.651272	122.0
1619575842.665218	124.0
1619575842.679745	123.0
1619575842.69391	123.0
1619575842.709437	124.0
1619575842.723355	124.0
1619575842.737448	124.0
1619575842.750667	124.0
1619575842.764981	124.0
1619575842.778585	124.0
1619575842.793076	125.0
1619575842.806942	124.0
1619575842.81998	125.0
1619575842.833789	124.0
1619575842.846456	124.0
1619575842.859352	124.0
1619575842.871949	124.0
1619575842.886228	125.0
1619575842.899829	124.0
1619575842.914024	124.0
1619575842.927839	124.0
1619575842.94186	124.0
1619575842.955608	125.0
1619575842.969134	124.0
1619575842.983191	125.0
1619575842.996691	124.0
1619575843.011243	126.0
1619575843.02605	125.0
1619575843.040547	124.0
1619575843.055068	124.0
1619575843.068609	125.0
1619575843.082886	124.0
1619575843.096387	124.0
1619575843.110874	123.0
1619575843.124345	124.0
1619575843.138379	124.0
1619575843.151984	124.0
1619575843.165177	125.0
1619575843.179263	125.0
1619575843.193839	125.0
1619575843.20788	124.0
1619575843.221498	125.0
1619575843.234399	125.0
1619575843.247151	125.0
1619575843.261095	124.0
1619575843.275351	125.0
1619575843.289671	126.0
1619575843.303482	126.0
1619575843.317274	126.0
1619575843.331665	126.0
1619575843.346537	126.0
1619575843.35953	125.0
1619575843.372368	125.0
1619575843.386791	126.0
1619575843.400634	125.0
1619575843.414772	125.0
1619575843.428556	126.0
1619575843.442273	125.0
1619575843.456075	125.0
1619575843.470228	123.0
1619575843.483631	125.0
1619575843.497125	124.0
1619575843.511641	124.0
1619575843.525428	124.0
1619575843.539453	124.0
1619575843.553422	124.0
1619575843.567164	125.0
1619575843.581479	125.0
1619575843.595231	124.0
1619575843.60962	125.0
1619575843.623685	126.0
1619575843.637261	126.0
1619575843.651384	126.0
1619575843.665408	126.0
1619575843.679562	126.0
1619575843.693404	126.0
1619575843.707526	125.0
1619575843.721856	126.0
1619575843.735719	127.0
1619575843.749595	126.0
1619575843.764128	126.0
1619575843.777666	127.0
1619575843.791932	126.0
1619575843.805611	126.0
1619575843.82018	126.0
1619575843.83325	126.0
1619575843.847321	125.0
1619575843.860818	126.0
1619575843.873793	125.0
1619575843.887309	125.0
1619575843.900075	125.0
1619575843.913984	125.0
1619575843.927938	125.0
1619575843.941974	125.0
1619575843.956076	125.0
1619575843.970157	126.0
1619575843.983543	125.0
1619575843.997038	126.0
1619575844.010679	125.0
1619575844.024071	126.0
1619575844.037775	127.0
1619575844.052605	126.0
1619575844.066644	126.0
1619575844.081621	126.0
1619575844.095669	127.0
1619575844.109322	126.0
1619575844.122937	126.0
1619575844.137259	126.0
1619575844.15028	126.0
1619575844.163849	127.0
1619575844.177579	127.0
1619575844.190638	127.0
1619575844.20443	126.0
1619575844.217907	126.0
1619575844.230973	127.0
1619575844.245485	126.0
1619575844.259209	128.0
1619575844.272675	127.0
1619575844.286306	126.0
1619575844.29963	125.0
1619575844.313973	127.0
1619575844.327121	126.0
1619575844.340826	126.0
1619575844.354512	126.0
1619575844.36757	126.0
1619575844.380698	127.0
1619575844.394325	125.0
1619575844.408171	127.0
1619575844.421703	127.0
